legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
S. 2432,"Jeffords, James M. [Sen.-R-VT-00]",Republican,09/02/1998,105,VT
S. 2427,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,08/31/1998,105,CO
S. 2413,"McCain, John [Sen.-R-AZ-00]",Republican,07/31/1998,105,AZ
S. 2392,"Bennett, Robert F. [Sen.-R-UT-00]",Republican,07/30/1998,105,UT
S. 2375,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,07/30/1998,105,NY
S. 2364,"Chafee, John H. [Sen.-R-RI-00]",Republican,07/28/1998,105,RI
S. 2344,"Coverdell, Paul [Sen.-R-GA-00]",Republican,07/22/1998,105,GA
S. 2316,"McConnell, Mitch [Sen.-R-KY-00]",Republican,07/15/1998,105,KY
S. 2285,"Dodd, Christopher J. [Sen.-D-CT-00]",Democratic,07/10/1998,105,CT
S. 2282,"McConnell, Mitch [Sen.-R-KY-00]",Republican,07/09/1998,105,KY
S. 2272,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,07/08/1998,105,MT
S. 2246,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,06/26/1998,105,AK
S. 2241,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,06/26/1998,105,AK
S. 2240,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,06/26/1998,105,AK
S. 2235,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,06/25/1998,105,CO
S. 2232,"Bumpers, Dale [Sen.-D-AR-00]",Democratic,06/25/1998,105,AR
S. 2206,"Coats, Daniel [Sen.-R-IN-00]",Republican,06/23/1998,105,IN
S. 2193,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,06/18/1998,105,UT
S. 2143,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,06/09/1998,105,UT
S. 2129,"Akaka, Daniel K. [Sen.-D-HI-00]",Democratic,06/02/1998,105,HI
S. 2112,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,05/22/1998,105,WY
S. 2106,"Bennett, Robert F. [Sen.-R-UT-00]",Republican,05/21/1998,105,UT
S. 2094,"Allard, Wayne [Sen.-R-CO-00]",Republican,05/20/1998,105,CO
S. 2071,"Thompson, Fred [Sen.-R-TN-00]",Republican,05/13/1998,105,TN
S. 2069,"Dorgan, Byron L. [Sen.-D-ND-00]",Democratic,05/12/1998,105,ND
S. 2022,"DeWine, Mike [Sen.-R-OH-00]",Republican,04/30/1998,105,OH
S. 1976,"DeWine, Mike [Sen.-R-OH-00]",Republican,04/23/1998,105,OH
S. 1900,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,04/01/1998,105,NY
S. 1892,"Kyl, Jon [Sen.-R-AZ-00]",Republican,03/31/1998,105,AZ
S. 1883,"Shelby, Richard C. [Sen.-R-AL-00]",Republican,03/31/1998,105,AL
S. 1800,"Glenn, John H., Jr. [Sen.-D-OH-00]",Democratic,03/19/1998,105,OH
S. 1759,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,03/13/1998,105,UT
S. 1754,"Frist, William H. [Sen.-R-TN-00]",Republican,03/12/1998,105,TN
S. 1733,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,03/10/1998,105,IN
S. 1722,"Frist, William H. [Sen.-R-TN-00]",Republican,03/06/1998,105,TN
S. 1718,"Lieberman, Joseph I. [Sen.-D-CT-00]",Democratic,03/05/1998,105,CT
S. 1695,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,03/02/1998,105,CO
S. 1693,"Thomas, Craig [Sen.-R-WY-00]",Republican,02/27/1998,105,WY
S. 1683,"Gorton, Slade [Sen.-R-WA-00]",Republican,02/26/1998,105,WA
S. 1605,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,02/04/1998,105,CO
S. 1575,"Coverdell, Paul [Sen.-R-GA-00]",Republican,01/27/1998,105,GA
S. 1565,"Abraham, Spencer [Sen.-R-MI-00]",Republican,11/13/1997,105,MI
S. 1564,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,11/13/1997,105,NY
S. 1559,"Mack, Connie, III [Sen.-R-FL-00]",Republican,11/13/1997,105,FL
S. 1525,"Specter, Arlen [Sen.-R-PA-00]",Republican,11/12/1997,105,PA
S. 1519,"Bond, Christopher S. [Sen.-R-MO-00]",Republican,11/10/1997,105,MO
S. 1507,"Thurmond, Strom [Sen.-R-SC-00]",Republican,11/09/1997,105,SC
S. 1505,"Jeffords, James M. [Sen.-R-VT-00]",Republican,11/09/1997,105,VT
S. 1417,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,11/07/1997,105,NM
S. 1408,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,11/07/1997,105,NY
S. 1397,"Helms, Jesse [Sen.-R-NC-00]",Republican,11/07/1997,105,NC
S. 1379,"DeWine, Mike [Sen.-R-OH-00]",Republican,11/05/1997,105,OH
S. 1378,"Warner, John [Sen.-R-VA-00]",Republican,11/05/1997,105,VA
S. 1377,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,11/05/1997,105,UT
S. 1364,"McCain, John [Sen.-R-AZ-00]",Republican,11/04/1997,105,AZ
S. 1355,"Lieberman, Joseph I. [Sen.-D-CT-00]",Democratic,10/31/1997,105,CT
S. 1354,"McCain, John [Sen.-R-AZ-00]",Republican,10/31/1997,105,AZ
S. 1349,"Dodd, Christopher J. [Sen.-D-CT-00]",Democratic,10/30/1997,105,CT
S. 1347,"Glenn, John H., Jr. [Sen.-D-OH-00]",Democratic,10/30/1997,105,OH
S. 1333,"Frist, William H. [Sen.-R-TN-00]",Republican,10/29/1997,105,TN
S. 1298,"Shelby, Richard C. [Sen.-R-AL-00]",Republican,10/20/1997,105,AL
S. 1260,"Gramm, Phil [Sen.-R-TX-00]",Republican,10/07/1997,105,TX
S. 1258,"Bennett, Robert F. [Sen.-R-UT-00]",Republican,10/06/1997,105,UT
S. 1244,"Grassley, Chuck [Sen.-R-IA-00]",Republican,10/01/1997,105,IA
S. 1231,"Frist, William H. [Sen.-R-TN-00]",Republican,09/26/1997,105,TN
S. 1228,"Chafee, John H. [Sen.-R-RI-00]",Republican,09/26/1997,105,RI
S. 1227,"Jeffords, James M. [Sen.-R-VT-00]",Republican,09/26/1997,105,VT
S. 1211,"Helms, Jesse [Sen.-R-NC-00]",Republican,09/24/1997,105,NC
S. 1198,"Abraham, Spencer [Sen.-R-MI-00]",Republican,09/18/1997,105,MI
S. 1193,"Gorton, Slade [Sen.-R-WA-00]",Republican,09/18/1997,105,WA
S. 1178,"Abraham, Spencer [Sen.-R-MI-00]",Republican,09/15/1997,105,MI
S. 1161,"Abraham, Spencer [Sen.-R-MI-00]",Republican,09/10/1997,105,MI
S. 1150,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,09/05/1997,105,IN
S. 1139,"Bond, Christopher S. [Sen.-R-MO-00]",Republican,08/19/1997,105,MO
S. 1134,"Murray, Patty [Sen.-D-WA-00]",Democratic,07/31/1997,105,WA
S. 1132,"Bingaman, Jeff [Sen.-D-NM-00]",Democratic,07/31/1997,105,NM
S. 1026,"Grams, Rod [Sen.-R-MN-00]",Republican,07/17/1997,105,MN
S. 1021,"Hagel, Chuck [Sen.-R-NE-00]",Republican,07/16/1997,105,NE
S. 1000,"Roberts, Pat [Sen.-R-KS-00]",Republican,07/10/1997,105,KS
S. 996,"Grassley, Chuck [Sen.-R-IA-00]",Republican,07/08/1997,105,IA
S. 985,"Torricelli, Robert G. [Sen.-D-NJ-00]",Democratic,06/27/1997,105,NJ
S. 931,"Graham, Bob [Sen.-D-FL-00]",Democratic,06/18/1997,105,FL
S. 927,"Snowe, Olympia J. [Sen.-R-ME-00]",Republican,06/17/1997,105,ME
S. 923,"Specter, Arlen [Sen.-R-PA-00]",Republican,06/17/1997,105,PA
S. 916,"Cochran, Thad [Sen.-R-MS-00]",Republican,06/17/1997,105,MS
S. 910,"Frist, William H. [Sen.-R-TN-00]",Republican,06/16/1997,105,TN
S. 890,"Bennett, Robert F. [Sen.-R-UT-00]",Republican,06/12/1997,105,UT
S. 871,"Nickles, Don [Sen.-R-OK-00]",Republican,06/10/1997,105,OK
S. 858,"Shelby, Richard C. [Sen.-R-AL-00]",Republican,06/09/1997,105,AL
S. 833,"Lautenberg, Frank R. [Sen.-D-NJ-00]",Democratic,06/05/1997,105,NJ
S. 830,"Jeffords, James M. [Sen.-R-VT-00]",Republican,06/05/1997,105,VT
S. 819,"Warner, John [Sen.-R-VA-00]",Republican,06/02/1997,105,VA
S. 813,"Thurmond, Strom [Sen.-R-SC-00]",Republican,05/23/1997,105,SC
S. 768,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,05/20/1997,105,NY
S. 759,"Coverdell, Paul [Sen.-R-GA-00]",Republican,05/16/1997,105,GA
S. 758,"Levin, Carl [Sen.-D-MI-00]",Democratic,05/16/1997,105,MI
S. 750,"Dorgan, Byron L. [Sen.-D-ND-00]",Democratic,05/15/1997,105,ND
S. 744,"Johnson, Tim [Sen.-D-SD-00]",Democratic,05/14/1997,105,SD
S. 738,"Hutchison, Kay Bailey [Sen.-R-TX-00]",Republican,05/14/1997,105,TX
S. 731,"Bumpers, Dale [Sen.-D-AR-00]",Democratic,05/08/1997,105,AR
S. 714,"Akaka, Daniel K. [Sen.-D-HI-00]",Democratic,05/07/1997,105,HI
S. 670,"Abraham, Spencer [Sen.-R-MI-00]",Republican,04/30/1997,105,MI
S. 669,"Coverdell, Paul [Sen.-R-GA-00]",Republican,04/30/1997,105,GA
S. 591,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,04/16/1997,105,CO
S. 589,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,04/16/1997,105,CO
S. 588,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,04/16/1997,105,CO
S. 587,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,04/16/1997,105,CO
S. 543,"Coverdell, Paul [Sen.-R-GA-00]",Republican,04/09/1997,105,GA
S. 538,"Craig, Larry E. [Sen.-R-ID-00]",Republican,04/09/1997,105,ID
S. 505,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,03/20/1997,105,UT
S. 493,"Kyl, Jon [Sen.-R-AZ-00]",Republican,03/20/1997,105,AZ
S. 476,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,03/19/1997,105,UT
S. 459,"Campbell, Ben Nighthorse [Sen.-R-CO-00]",Republican,03/18/1997,105,CO
S. 430,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,03/12/1997,105,NM
S. 423,"Robb, Charles S. [Sen.-D-VA-00]",Democratic,03/11/1997,105,VA
S. 419,"Bond, Christopher S. [Sen.-R-MO-00]",Republican,03/11/1997,105,MO
S. 417,"Murkowski, Frank H. [Sen.-R-AK-00]",Republican,03/10/1997,105,AK
S. 414,"Hutchison, Kay Bailey [Sen.-R-TX-00]",Republican,03/10/1997,105,TX
S. 410,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,03/06/1997,105,NY
S. 391,"Dorgan, Byron L. [Sen.-D-ND-00]",Democratic,03/04/1997,105,ND
S. 347,"Cleland, Max [Sen.-D-GA-00]",Democratic,02/24/1997,105,GA
S. 342,"Thomas, Craig [Sen.-R-WY-00]",Republican,02/24/1997,105,WY
S. 318,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,02/12/1997,105,NY
S. 314,"Thomas, Craig [Sen.-R-WY-00]",Republican,02/12/1997,105,WY
S. 305,"D'Amato, Alfonse [Sen.-R-NY-00]",Republican,02/12/1997,105,NY
S. 231,"Bingaman, Jeff [Sen.-D-NM-00]",Democratic,01/29/1997,105,NM
S. 191,"Helms, Jesse [Sen.-R-NC-00]",Republican,01/22/1997,105,NC
S. 156,"Daschle, Thomas A. [Sen.-D-SD-00]",Democratic,01/21/1997,105,SD
S. 53,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,01/21/1997,105,UT
S.J.Res. 58,"Glenn, John H., Jr. [Sen.-D-OH-00]",Democratic,10/01/1998,105,OH
S.J.Res. 54,"Lott, Trent [Sen.-R-MS-00]",Republican,06/25/1998,105,MS
S.J.Res. 51,"Sarbanes, Paul S. [Sen.-D-MD-00]",Democratic,06/10/1998,105,MD
S.J.Res. 39,"Lott, Trent [Sen.-R-MS-00]",Republican,11/13/1997,105,MS
S.J.Res. 35,"Craig, Larry E. [Sen.-R-ID-00]",Republican,07/21/1997,105,ID
S.J.Res. 29,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,05/01/1997,105,HI
S.J.Res. 5,"Roth Jr., William V. [Sen.-R-DE-00]",Republican,01/21/1997,105,DE
H.R. 4283,"LaTourette, Steven C. [Rep.-R-OH-19]",Republican,09/28/1996,104,OH
H.R. 4236,"Young, Don [Rep.-R-AK-00]",Republican,09/27/1996,104,AK
H.R. 4194,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,09/26/1996,104,IL
H.R. 4168,"Cox, Christopher [Rep.-R-CA-47]",Republican,09/25/1996,104,CA
H.R. 4167,"Williams, Pat [Rep.-D-MT-00]",Democratic,09/25/1996,104,MT
H.R. 4138,"Walker, Robert S. [Rep.-R-PA-16]",Republican,09/24/1996,104,PA
H.R. 4137,"Solomon, Gerald B. H. [Rep.-R-NY-22]",Republican,09/24/1996,104,NY
H.R. 4083,"Schaefer, Dan [Rep.-R-CO-6]",Republican,09/17/1996,104,CO
H.R. 4036,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,09/05/1996,104,NJ
H.R. 4018,"Young, Don [Rep.-R-AK-00]",Republican,09/04/1996,104,AK
H.R. 3973,"Young, Don [Rep.-R-AK-00]",Republican,08/02/1996,104,AK
H.R. 3916,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,07/30/1996,104,NY
H.R. 3910,"Ortiz, Solomon P. [Rep.-D-TX-27]",Democratic,07/26/1996,104,TX
H.R. 3877,"Dickey, Jay [Rep.-R-AR-4]",Republican,07/23/1996,104,AR
H.R. 3871,"Towns, Edolphus [Rep.-D-NY-10]",Democratic,07/23/1996,104,NY
H.R. 3870,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,07/23/1996,104,NY
H.R. 3864,"LaTourette, Steven C. [Rep.-R-OH-19]",Republican,07/22/1996,104,OH
H.R. 3845,"Walsh, James T. [Rep.-R-NY-25]",Republican,07/18/1996,104,NY
H.R. 3834,"Flanagan, Michael Patrick [Rep.-R-IL-5]",Republican,07/17/1996,104,IL
H.R. 3816,"Myers, John T. [Rep.-R-IN-7]",Republican,07/16/1996,104,IN
H.R. 3815,"Crane, Philip M. [Rep.-R-IL-8]",Republican,07/16/1996,104,IL
H.R. 3802,"Tate, Randy [Rep.-R-WA-9]",Republican,07/12/1996,104,WA
H.R. 3754,"Packard, Ron [Rep.-R-CA-48]",Republican,07/08/1996,104,CA
H.R. 3734,"Kasich, John R. [Rep.-R-OH-12]",Republican,06/27/1996,104,OH
H.R. 3723,"McCollum, Bill [Rep.-R-FL-8]",Republican,06/26/1996,104,FL
H.R. 3710,"Brown, Corrine [Rep.-D-FL-3]",Democratic,06/25/1996,104,FL
H.R. 3680,"Jones, Walter B., Jr. [Rep.-R-NC-3]",Republican,06/19/1996,104,NC
H.R. 3676,"Conyers, John, Jr. [Rep.-D-MI-14]",Democratic,06/19/1996,104,MI
H.R. 3675,"Wolf, Frank R. [Rep.-R-VA-10]",Republican,06/19/1996,104,VA
H.R. 3666,"Lewis, Jerry [Rep.-R-CA-40]",Republican,06/18/1996,104,CA
H.R. 3663,"Davis, Tom [Rep.-R-VA-11]",Republican,06/18/1996,104,VA
H.R. 3660,"Hansen, James V. [Rep.-R-UT-1]",Republican,06/17/1996,104,UT
H.R. 3632,"Ehrlich, Robert L., Jr. [Rep.-R-MD-2]",Republican,06/12/1996,104,MD
H.R. 3610,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,06/11/1996,104,FL
H.R. 3603,"Skeen, Joe [Rep.-R-NM-2]",Republican,06/07/1996,104,NM
H.R. 3568,"Clinger, William F., Jr. [Rep.-R-PA-5]",Republican,06/04/1996,104,PA
H.R. 3553,"Oxley, Michael G. [Rep.-R-OH-4]",Republican,05/30/1996,104,OH
H.R. 3546,"Graham, Lindsey [Rep.-R-SC-3]",Republican,05/29/1996,104,SC
H.R. 3539,"Shuster, Bud [Rep.-R-PA-9]",Republican,05/29/1996,104,PA
H.R. 3525,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,05/23/1996,104,IL
H.R. 3517,"Vucanovich, Barbara F. [Rep.-R-NV-2]",Republican,05/23/1996,104,NV
H.R. 3458,"Everett, Terry [Rep.-R-AL-2]",Republican,05/15/1996,104,AL
H.R. 3452,"Mica, John L. [Rep.-R-FL-7]",Republican,05/14/1996,104,FL
H.R. 3448,"Archer, Bill [Rep.-R-TX-7]",Republican,05/14/1996,104,TX
H.R. 3400,"Christensen, Jon [Rep.-R-NE-2]",Republican,05/07/1996,104,NE
H.R. 3396,"Barr, Bob [Rep.-R-GA-7]",Republican,05/07/1996,104,GA
H.R. 3378,"Young, Don [Rep.-R-AK-00]",Republican,05/01/1996,104,AK
H.R. 3364,"McDade, Joseph M. [Rep.-R-PA-10]",Republican,04/30/1996,104,PA
H.R. 3287,"Barrett, Bill [Rep.-R-NE-3]",Republican,04/23/1996,104,NE
H.R. 3269,"Cunningham, Randy (Duke) [Rep.-R-CA-51]",Republican,04/18/1996,104,CA
H.R. 3259,"Combest, Larry [Rep.-R-TX-19]",Republican,04/17/1996,104,TX
H.R. 3249,"Abercrombie, Neil [Rep.-D-HI-1]",Democratic,04/16/1996,104,HI
H.R. 3235,"Canady, Charles T. [Rep.-R-FL-12]",Republican,04/15/1996,104,FL
H.R. 3230,"Spence, Floyd [Rep.-R-SC-2]",Republican,04/15/1996,104,SC
H.R. 3219,"Lazio, Rick [Rep.-R-NY-2]",Republican,03/29/1996,104,NY
H.R. 3215,"Hayworth, J. D. [Rep.-R-AZ-6]",Republican,03/29/1996,104,AZ
H.R. 3186,"Clay, William (Bill) [Rep.-D-MO-1]",Democratic,03/28/1996,104,MO
H.R. 3166,"Martini, William J. [Rep.-R-NJ-8]",Republican,03/27/1996,104,NJ
H.R. 3161,"Crane, Philip M. [Rep.-R-IL-8]",Republican,03/26/1996,104,IL
H.R. 3159,"Shuster, Bud [Rep.-R-PA-9]",Republican,03/26/1996,104,PA
H.R. 3155,"McCollum, Bill [Rep.-R-FL-8]",Republican,03/22/1996,104,FL
H.R. 3139,"Forbes, Michael P. [Rep.-R-NY-1]",Republican,03/21/1996,104,NY
H.R. 3136,"Archer, Bill [Rep.-R-TX-7]",Republican,03/21/1996,104,TX
H.R. 3121,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,03/20/1996,104,NY
H.R. 3120,"Fox, Jon D. [Rep.-R-PA-13]",Republican,03/20/1996,104,PA
H.R. 3118,"Stump, Bob [Rep.-R-AZ-3]",Republican,03/20/1996,104,AZ
H.R. 3107,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,03/19/1996,104,NY
H.R. 3103,"Archer, Bill [Rep.-R-TX-7]",Republican,03/18/1996,104,TX
H.R. 3074,"Crane, Philip M. [Rep.-R-IL-8]",Republican,03/13/1996,104,IL
H.R. 3068,"Gutknecht, Gil [Rep.-R-MN-1]",Republican,03/12/1996,104,MN
H.R. 3060,"Walker, Robert S. [Rep.-R-PA-16]",Republican,03/12/1996,104,PA
H.R. 3056,"Riggs, Frank [Rep.-R-CA-1]",Republican,03/07/1996,104,CA
H.R. 3055,"Norwood, Charles W. [Rep.-R-GA-10]",Republican,03/07/1996,104,GA
H.R. 3034,"Miller, George [Rep.-D-CA-7]",Democratic,03/06/1996,104,CA
H.R. 3029,"Davis, Tom [Rep.-R-VA-11]",Republican,03/06/1996,104,VA
H.R. 3021,"Archer, Bill [Rep.-R-TX-7]",Republican,03/06/1996,104,TX
H.R. 3019,"Livingston, Bob [Rep.-R-LA-1]",Republican,03/05/1996,104,LA
H.R. 3005,"Fields, Jack [Rep.-R-TX-8]",Republican,03/05/1996,104,TX
H.R. 2988,"McKeon, Howard P. ""Buck"" [Rep.-R-CA-25]",Republican,02/28/1996,104,CA
H.R. 2982,"Bevill, Tom [Rep.-D-AL-4]",Democratic,02/28/1996,104,AL
H.R. 2969,"Klug, Scott L. [Rep.-R-WI-2]",Republican,02/23/1996,104,WI
H.R. 2967,"Schaefer, Dan [Rep.-R-CO-6]",Republican,02/23/1996,104,CO
H.R. 2924,"Archer, Bill [Rep.-R-TX-7]",Republican,02/01/1996,104,TX
H.R. 2880,"Livingston, Bob [Rep.-R-LA-1]",Republican,01/25/1996,104,LA
H.R. 2869,"Whitfield, Ed [Rep.-R-KY-1]",Republican,01/23/1996,104,KY
H.R. 2854,"Roberts, Pat [Rep.-R-KS-1]",Republican,01/05/1996,104,KS
H.R. 2853,"Crane, Philip M. [Rep.-R-IL-8]",Republican,01/05/1996,104,IL
H.R. 2816,"Ney, Robert W. [Rep.-R-OH-18]",Republican,12/20/1995,104,OH
H.R. 2808,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,12/19/1995,104,NY
H.R. 2803,"McCollum, Bill [Rep.-R-FL-8]",Republican,12/18/1995,104,FL
H.R. 2779,"Cox, Christopher [Rep.-R-CA-47]",Republican,12/14/1995,104,CA
H.R. 2778,"Bunning, Jim [Rep.-R-KY-4]",Republican,12/14/1995,104,KY
H.R. 2773,"Myrick, Sue Wilkins [Rep.-R-NC-9]",Republican,12/13/1995,104,NC
H.R. 2739,"Thomas, William M. [Rep.-R-CA-21]",Republican,12/07/1995,104,CA
H.R. 2726,"Gallegly, Elton [Rep.-R-CA-23]",Republican,12/06/1995,104,CA
H.R. 2704,"Collins, Cardiss [Rep.-D-IL-7]",Democratic,12/05/1995,104,IL
H.R. 2700,"Tejeda, Frank [Rep.-D-TX-28]",Democratic,11/30/1995,104,TX
H.R. 2695,"Klink, Ron [Rep.-D-PA-4]",Democratic,11/30/1995,104,PA
H.R. 2685,"Thomas, William M. [Rep.-R-CA-21]",Republican,11/29/1995,104,CA
H.R. 2679,"Barrett, Bill [Rep.-R-NE-3]",Republican,11/28/1995,104,NE
H.R. 2660,"McCrery, Jim [Rep.-R-LA-5]",Republican,11/17/1995,104,LA
H.R. 2657,"Taylor, Charles H. [Rep.-R-NC-11]",Republican,11/17/1995,104,NC
H.R. 2630,"Costello, Jerry F. [Rep.-D-IL-12]",Democratic,11/14/1995,104,IL
H.R. 2627,"Livingston, Bob [Rep.-R-LA-1]",Republican,11/14/1995,104,LA
H.R. 2594,"Shuster, Bud [Rep.-R-PA-9]",Republican,11/08/1995,104,PA
H.R. 2589,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,11/07/1995,104,NY
H.R. 2579,"Roth, Toby [Rep.-R-WI-8]",Republican,11/02/1995,104,WI
H.R. 2556,"Eshoo, Anna G. [Rep.-D-CA-14]",Democratic,10/30/1995,104,CA
H.R. 2547,"Duncan, John J., Jr. [Rep.-R-TN-2]",Republican,10/26/1995,104,TN
H.R. 2539,"Shuster, Bud [Rep.-R-PA-9]",Republican,10/26/1995,104,PA
H.R. 2527,"Thomas, William M. [Rep.-R-CA-21]",Republican,10/24/1995,104,CA
H.R. 2525,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,10/24/1995,104,IL
H.R. 2519,"Fields, Jack [Rep.-R-TX-8]",Republican,10/24/1995,104,TX
H.R. 2512,"Johnson, Tim [Rep.-D-SD-00]",Democratic,10/19/1995,104,SD
H.R. 2508,"Allard, Wayne [Rep.-R-CO-4]",Republican,10/19/1995,104,CO
H.R. 2504,"Taylor, Charles H. [Rep.-R-NC-11]",Republican,10/18/1995,104,NC
H.R. 2501,"Lewis, Ron [Rep.-R-KY-2]",Republican,10/18/1995,104,KY
H.R. 2492,"Packard, Ron [Rep.-R-CA-48]",Republican,10/18/1995,104,CA
H.R. 2481,"Seastrand, Andrea H. [Rep.-R-CA-22]",Republican,10/13/1995,104,CA
H.R. 2464,"Hansen, James V. [Rep.-R-UT-1]",Republican,10/11/1995,104,UT
H.R. 2437,"McInnis, Scott [Rep.-R-CO-3]",Republican,09/29/1995,104,CO
H.R. 2428,"Danner, Pat [Rep.-D-MO-6]",Democratic,09/29/1995,104,MO
H.R. 2415,"Coleman, Ronald D. [Rep.-D-TX-16]",Democratic,09/28/1995,104,TX
H.R. 2404,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,09/27/1995,104,NY
H.R. 2399,"McCollum, Bill [Rep.-R-FL-8]",Republican,09/27/1995,104,FL
H.R. 2394,"Everett, Terry [Rep.-R-AL-2]",Republican,09/25/1995,104,AL
H.R. 2366,"Vucanovich, Barbara F. [Rep.-R-NV-2]",Republican,09/19/1995,104,NV
H.R. 2353,"Hutchinson, Tim [Rep.-R-AR-3]",Republican,09/19/1995,104,AR
H.R. 2337,"Johnson, Nancy L. [Rep.-R-CT-6]",Republican,09/14/1995,104,CT
H.R. 2336,"Barr, Bob [Rep.-R-GA-7]",Republican,09/14/1995,104,GA
H.R. 2297,"Hyde, Henry J. [Rep.-R-IL-6]",Republican,09/12/1995,104,IL
H.R. 2288,"Shaw, E. Clay, Jr. [Rep.-R-FL-22]",Republican,09/08/1995,104,FL
H.R. 2243,"Riggs, Frank [Rep.-R-CA-1]",Republican,08/04/1995,104,CA
H.R. 2204,"Castle, Michael N. [Rep.-R-DE-00]",Republican,08/04/1995,104,DE
H.R. 2203,"Castle, Michael N. [Rep.-R-DE-00]",Republican,08/04/1995,104,DE
H.R. 2196,"Morella, Constance A. [Rep.-R-MD-8]",Republican,08/04/1995,104,MD
H.R. 2161,"Gilman, Benjamin A. [Rep.-R-NY-20]",Republican,08/02/1995,104,NY
H.R. 2137,"Zimmer, Dick [Rep.-R-NJ-12]",Republican,07/27/1995,104,NJ
H.R. 2126,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,07/27/1995,104,FL
H.R. 2111,"Miller, George [Rep.-D-CA-7]",Democratic,07/25/1995,104,CA
H.R. 2108,"Norton, Eleanor Holmes [Del.-D-DC-00]",Democratic,07/25/1995,104,DC
H.R. 2077,"Longley, James B., Jr. [Rep.-R-ME-1]",Republican,07/20/1995,104,ME
H.R. 2070,"Moran, James P. [Rep.-D-VA-8]",Democratic,07/19/1995,104,VA
H.R. 2066,"Goodling, William F. [Rep.-R-PA-19]",Republican,07/19/1995,104,PA
H.R. 2064,"Everett, Terry [Rep.-R-AL-2]",Republican,07/19/1995,104,AL
H.R. 2061,"Cooley, Wes [Rep.-R-OR-2]",Republican,07/19/1995,104,OR
H.R. 2036,"Oxley, Michael G. [Rep.-R-OH-4]",Republican,07/13/1995,104,OH
H.R. 2029,"Allard, Wayne [Rep.-R-CO-4]",Republican,07/13/1995,104,CO
H.R. 2024,"Klug, Scott L. [Rep.-R-WI-2]",Republican,07/12/1995,104,WI
H.R. 2020,"Lightfoot, Jim [Rep.-R-IA-3]",Republican,07/12/1995,104,IA
H.R. 2017,"Norton, Eleanor Holmes [Del.-D-DC-00]",Democratic,07/12/1995,104,DC
H.R. 2002,"Wolf, Frank R. [Rep.-R-VA-10]",Republican,07/11/1995,104,VA
H.R. 1976,"Skeen, Joe [Rep.-R-NM-2]",Republican,06/30/1995,104,NM
H.R. 1975,"Calvert, Ken [Rep.-R-CA-43]",Republican,06/30/1995,104,CA
H.R. 1965,"Saxton, Jim [Rep.-R-NJ-3]",Republican,06/29/1995,104,NJ
H.R. 1944,"Livingston, Bob [Rep.-R-LA-1]",Republican,06/28/1995,104,LA
H.R. 1905,"Myers, John T. [Rep.-R-IN-7]",Republican,06/20/1995,104,IN
