legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
S. 4046,"Collins, Susan M. [Sen.-R-ME-00]",Republican,11/13/2006,109,ME
S. 4044,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,09/29/2006,109,UT
S. 4042,"Durbin, Richard J. [Sen.-D-IL-00]",Democratic,09/29/2006,109,IL
S. 4001,"Sununu, John E. [Sen.-R-NH-00]",Republican,09/29/2006,109,NH
S. 3938,"Crapo, Mike [Sen.-R-ID-00]",Republican,09/26/2006,109,ID
S. 3930,"McConnell, Mitch [Sen.-R-KY-00]",Republican,09/22/2006,109,KY
S. 3880,"Inhofe, James M. [Sen.-R-OK-00]",Republican,09/08/2006,109,OK
S. 3850,"Shelby, Richard C. [Sen.-R-AL-00]",Republican,09/06/2006,109,AL
S. 3821,"Collins, Susan M. [Sen.-R-ME-00]",Republican,08/03/2006,109,ME
S. 3759,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,07/27/2006,109,MT
S. 3741,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,07/26/2006,109,IN
S. 3728,"Frist, William H. [Sen.-R-TN-00]",Republican,07/25/2006,109,TN
S. 3693,"Specter, Arlen [Sen.-R-PA-00]",Republican,07/19/2006,109,PA
S. 3678,"Burr, Richard [Sen.-R-NC-00]",Republican,07/18/2006,109,NC
S. 3661,"Hutchison, Kay Bailey [Sen.-R-TX-00]",Republican,07/13/2006,109,TX
S. 3613,"Clinton, Hillary Rodham [Sen.-D-NY-00]",Democratic,06/29/2006,109,NY
S. 3546,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,06/21/2006,109,UT
S. 3534,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,06/16/2006,109,WY
S. 3525,"Grassley, Chuck [Sen.-R-IA-00]",Republican,06/15/2006,109,IA
S. 3504,"Santorum, Rick [Sen.-R-PA-00]",Republican,06/13/2006,109,PA
S. 3421,"Craig, Larry E. [Sen.-R-ID-00]",Republican,06/06/2006,109,ID
S. 3187,"Reed, Jack [Sen.-D-RI-00]",Democratic,05/25/2006,109,RI
S. 2856,"Crapo, Mike [Sen.-R-ID-00]",Republican,05/18/2006,109,ID
S. 2803,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,05/16/2006,109,WY
S. 2784,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,05/11/2006,109,CA
S. 2735,"Bond, Christopher S. [Sen.-R-MO-00]",Republican,05/04/2006,109,MO
S. 2690,"Allen, George [Sen.-R-VA-00]",Republican,05/02/2006,109,VA
S. 2653,"Stevens, Ted [Sen.-R-AK-00]",Republican,04/26/2006,109,AK
S. 2590,"Coburn, Tom [Sen.-R-OK-00]",Republican,04/06/2006,109,OK
S. 2562,"Craig, Larry E. [Sen.-R-ID-00]",Republican,04/06/2006,109,ID
S. 2464,"McCain, John [Sen.-R-AZ-00]",Republican,03/28/2006,109,AZ
S. 2430,"DeWine, Mike [Sen.-R-OH-00]",Republican,03/16/2006,109,OH
S. 2370,"McConnell, Mitch [Sen.-R-KY-00]",Republican,03/06/2006,109,KY
S. 2363,"Burr, Richard [Sen.-R-NC-00]",Republican,03/02/2006,109,NC
S. 2320,"Snowe, Olympia J. [Sen.-R-ME-00]",Republican,02/16/2006,109,ME
S. 2275,"Shelby, Richard C. [Sen.-R-AL-00]",Republican,02/10/2006,109,AL
S. 2271,"Sununu, John E. [Sen.-R-NH-00]",Republican,02/10/2006,109,NH
S. 2250,"Grassley, Chuck [Sen.-R-IA-00]",Republican,02/07/2006,109,IA
S. 2205,"Thune, John [Sen.-R-SD-00]",Republican,01/26/2006,109,SD
S. 2167,"Sununu, John E. [Sen.-R-NH-00]",Republican,12/21/2005,109,NH
S. 2150,"Wyden, Ron [Sen.-D-OR-00]",Democratic,12/20/2005,109,OR
S. 2146,"Collins, Susan M. [Sen.-R-ME-00]",Republican,12/20/2005,109,ME
S. 2125,"Obama, Barack [Sen.-D-IL-00]",Democratic,12/16/2005,109,IL
S. 2120,"Kyl, Jon [Sen.-R-AZ-00]",Republican,12/16/2005,109,AZ
S. 2116,"Lott, Trent [Sen.-R-MS-00]",Republican,12/15/2005,109,MS
S. 2089,"Akaka, Daniel K. [Sen.-D-HI-00]",Democratic,12/13/2005,109,HI
S. 2064,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,11/18/2005,109,IN
S. 1998,"Conrad, Kent [Sen.-D-ND-00]",Democratic,11/10/2005,109,ND
S. 1989,"Reed, Jack [Sen.-D-RI-00]",Democratic,11/10/2005,109,RI
S. 1988,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,11/09/2005,109,IN
S. 1932,"Gregg, Judd [Sen.-R-NH-00]",Republican,10/27/2005,109,NH
S. 1894,"Inhofe, James M. [Sen.-R-OK-00]",Republican,10/19/2005,109,OK
S. 1892,"McCain, John [Sen.-R-AZ-00]",Republican,10/19/2005,109,AZ
S. 1886,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,10/18/2005,109,IN
S. 1869,"Inhofe, James M. [Sen.-R-OK-00]",Republican,10/17/2005,109,OK
S. 1858,"Vitter, David [Sen.-R-LA-00]",Republican,10/07/2005,109,LA
S. 1820,"Inhofe, James M. [Sen.-R-OK-00]",Republican,10/05/2005,109,OK
S. 1786,"Lott, Trent [Sen.-R-MS-00]",Republican,09/28/2005,109,MS
S. 1777,"Collins, Susan M. [Sen.-R-ME-00]",Republican,09/27/2005,109,ME
S. 1773,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,09/26/2005,109,NM
S. 1752,"Chambliss, Saxby [Sen.-R-GA-00]",Republican,09/22/2005,109,GA
S. 1736,"Collins, Susan M. [Sen.-R-ME-00]",Republican,09/20/2005,109,ME
S. 1713,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,09/15/2005,109,IN
S. 1608,"Smith, Gordon H. [Sen.-R-OR-00]",Republican,07/29/2005,109,OR
S. 1578,"Allard, Wayne [Sen.-R-CO-00]",Republican,07/29/2005,109,CO
S. 1529,"Kyl, Jon [Sen.-R-AZ-00]",Republican,07/28/2005,109,AZ
S. 1496,"Crapo, Mike [Sen.-R-ID-00]",Republican,07/26/2005,109,ID
S. 1481,"McCain, John [Sen.-R-AZ-00]",Republican,07/26/2005,109,AZ
S. 1445,"Salazar, Ken [Sen.-D-CO-00]",Democratic,07/21/2005,109,CO
S. 1413,"Lugar, Richard G. [Sen.-R-IN-00]",Republican,07/15/2005,109,IN
S. 1395,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,07/13/2005,109,UT
S. 1382,"Cantwell, Maria [Sen.-D-WA-00]",Democratic,07/12/2005,109,WA
S. 1378,"Talent, Jim [Sen.-R-MO-00]",Republican,07/11/2005,109,MO
S. 1368,"Specter, Arlen [Sen.-R-PA-00]",Republican,07/01/2005,109,PA
S. 1346,"Stabenow, Debbie [Sen.-D-MI-00]",Democratic,06/30/2005,109,MI
S. 1340,"Inhofe, James M. [Sen.-R-OK-00]",Republican,06/30/2005,109,OK
S. 1323,"Stevens, Ted [Sen.-R-AK-00]",Republican,06/28/2005,109,AK
S. 1310,"Santorum, Rick [Sen.-R-PA-00]",Republican,06/24/2005,109,PA
S. 1285,"Stabenow, Debbie [Sen.-D-MI-00]",Democratic,06/22/2005,109,MI
S. 1282,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,06/21/2005,109,MT
S. 1281,"Hutchison, Kay Bailey [Sen.-R-TX-00]",Republican,06/21/2005,109,TX
S. 1275,"Stevens, Ted [Sen.-R-AK-00]",Republican,06/21/2005,109,AK
S. 1238,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,06/14/2005,109,CA
S. 1235,"Craig, Larry E. [Sen.-R-ID-00]",Republican,06/14/2005,109,ID
S. 1234,"Craig, Larry E. [Sen.-R-ID-00]",Republican,06/14/2005,109,ID
S. 1219,"Burns, Conrad R. [Sen.-R-MT-00]",Republican,06/09/2005,109,MT
S. 1184,"Biden, Joseph R., Jr. [Sen.-D-DE-00]",Democratic,06/07/2005,109,DE
S. 1165,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,06/06/2005,109,HI
S. 1140,"Carper, Thomas R. [Sen.-D-DE-00]",Democratic,05/26/2005,109,DE
S. 1131,"Craig, Larry E. [Sen.-R-ID-00]",Republican,05/26/2005,109,ID
S. 1096,"Corzine, Jon S. [Sen.-D-NJ-00]",Democratic,05/23/2005,109,NJ
S. 1047,"Sununu, John E. [Sen.-R-NH-00]",Republican,05/17/2005,109,NH
S. 1025,"Roberts, Pat [Sen.-R-KS-00]",Republican,05/12/2005,109,KS
S. 904,"Lautenberg, Frank R. [Sen.-D-NJ-00]",Democratic,04/26/2005,109,NJ
S. 895,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,04/25/2005,109,NM
S. 843,"Santorum, Rick [Sen.-R-PA-00]",Republican,04/19/2005,109,PA
S. 819,"Johnson, Tim [Sen.-D-SD-00]",Democratic,04/15/2005,109,SD
S. 775,"Inhofe, James M. [Sen.-R-OK-00]",Republican,04/13/2005,109,OK
S. 714,"Smith, Gordon H. [Sen.-R-OR-00]",Republican,04/06/2005,109,OR
S. 707,"Alexander, Lamar [Sen.-R-TN-00]",Republican,04/05/2005,109,TN
S. 686,"Frist, William H. [Sen.-R-TN-00]",Republican,03/20/2005,109,TN
S. 655,"Isakson, Johnny [Sen.-R-GA-00]",Republican,03/17/2005,109,GA
S. 652,"Specter, Arlen [Sen.-R-PA-00]",Republican,03/17/2005,109,PA
S. 643,"Roberts, Pat [Sen.-R-KS-00]",Republican,03/16/2005,109,KS
S. 592,"Thomas, Craig [Sen.-R-WY-00]",Republican,03/10/2005,109,WY
S. 584,"Salazar, Ken [Sen.-D-CO-00]",Democratic,03/09/2005,109,CO
S. 571,"Schumer, Charles E. [Sen.-D-NY-00]",Democratic,03/09/2005,109,NY
S. 544,"Jeffords, James M. [Sen.-I-VT-00]",Independent,03/08/2005,109,VT
S. 467,"Dodd, Christopher J. [Sen.-D-CT-00]",Democratic,02/18/2005,109,CT
S. 449,"Murkowski, Lisa [Sen.-R-AK-00]",Republican,02/17/2005,109,AK
S. 435,"Dodd, Christopher J. [Sen.-D-CT-00]",Democratic,02/17/2005,109,CT
S. 418,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,02/17/2005,109,WY
S. 397,"Craig, Larry E. [Sen.-R-ID-00]",Republican,02/16/2005,109,ID
S. 384,"DeWine, Mike [Sen.-R-OH-00]",Republican,02/15/2005,109,OH
S. 362,"Inouye, Daniel K. [Sen.-D-HI-00]",Democratic,02/10/2005,109,HI
S. 335,"Lieberman, Joseph I. [Sen.-D-CT-00]",Democratic,02/09/2005,109,CT
S. 310,"Ensign, John [Sen.-R-NV-00]",Republican,02/08/2005,109,NV
S. 279,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,02/03/2005,109,NM
S. 276,"Johnson, Tim [Sen.-D-SD-00]",Democratic,02/03/2005,109,SD
S. 264,"Akaka, Daniel K. [Sen.-D-HI-00]",Democratic,02/02/2005,109,HI
S. 260,"Inhofe, James M. [Sen.-R-OK-00]",Republican,02/02/2005,109,OK
S. 256,"Grassley, Chuck [Sen.-R-IA-00]",Republican,02/01/2005,109,IA
S. 252,"Reid, Harry [Sen.-D-NV-00]",Democratic,02/01/2005,109,NV
S. 250,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,02/01/2005,109,WY
S. 244,"Thomas, Craig [Sen.-R-WY-00]",Republican,02/01/2005,109,WY
S. 214,"Bingaman, Jeff [Sen.-D-NM-00]",Democratic,01/31/2005,109,NM
S. 213,"Bingaman, Jeff [Sen.-D-NM-00]",Democratic,01/31/2005,109,NM
S. 212,"Domenici, Pete V. [Sen.-R-NM-00]",Republican,01/31/2005,109,NM
S. 205,"Landrieu, Mary L. [Sen.-D-LA-00]",Democratic,01/31/2005,109,LA
S. 203,"Thomas, Craig [Sen.-R-WY-00]",Republican,01/31/2005,109,WY
S. 193,"Brownback, Sam [Sen.-R-KS-00]",Republican,01/26/2005,109,KS
S. 176,"Murkowski, Lisa [Sen.-R-AK-00]",Republican,01/26/2005,109,AK
S. 172,"DeWine, Mike [Sen.-R-OH-00]",Republican,01/26/2005,109,OH
S. 167,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,01/25/2005,109,UT
S. 161,"McCain, John [Sen.-R-AZ-00]",Republican,01/25/2005,109,AZ
S. 156,"Bingaman, Jeff [Sen.-D-NM-00]",Democratic,01/25/2005,109,NM
S. 136,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,01/24/2005,109,CA
S. 101,"Enzi, Michael B. [Sen.-R-WY-00]",Republican,01/24/2005,109,WY
S. 56,"Allard, Wayne [Sen.-R-CO-00]",Republican,01/24/2005,109,CO
S. 55,"Allard, Wayne [Sen.-R-CO-00]",Republican,01/24/2005,109,CO
S. 52,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,01/24/2005,109,UT
S. 45,"Levin, Carl [Sen.-D-MI-00]",Democratic,01/24/2005,109,MI
S. 37,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,01/24/2005,109,CA
S. 5,"Grassley, Chuck [Sen.-R-IA-00]",Republican,01/25/2005,109,IA
S.J.Res. 40,"Frist, William H. [Sen.-R-TN-00]",Republican,06/29/2006,109,TN
S.J.Res. 28,"Stevens, Ted [Sen.-R-AK-00]",Republican,02/07/2006,109,AK
H.R. 5419,"Upton, Fred [Rep.-R-MI-6]",Republican,11/20/2004,108,MI
H.R. 5394,"Ryan, Paul [Rep.-R-WI-1]",Republican,11/19/2004,108,WI
H.R. 5382,"Rohrabacher, Dana [Rep.-R-CA-46]",Republican,11/18/2004,108,CA
H.R. 5370,"Udall, Mark [Rep.-D-CO-2]",Democratic,11/16/2004,108,CO
H.R. 5365,"English, Phil [Rep.-R-PA-3]",Republican,11/16/2004,108,PA
H.R. 5364,"Filner, Bob [Rep.-D-CA-51]",Democratic,11/16/2004,108,CA
H.R. 5363,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,11/16/2004,108,WI
H.R. 5360,"Wicker, Roger F. [Rep.-R-MS-1]",Republican,11/16/2004,108,MS
H.R. 5294,"Young, Don [Rep.-R-AK-00]",Republican,10/08/2004,108,AK
H.R. 5245,"Boehlert, Sherwood [Rep.-R-NY-24]",Republican,10/07/2004,108,NY
H.R. 5213,"Bilirakis, Michael [Rep.-R-FL-9]",Republican,10/05/2004,108,FL
H.R. 5204,"Eshoo, Anna G. [Rep.-D-CA-14]",Democratic,10/04/2004,108,CA
H.R. 5186,"Boehner, John A. [Rep.-R-OH-8]",Republican,09/30/2004,108,OH
H.R. 5185,"Boehner, John A. [Rep.-R-OH-8]",Republican,09/30/2004,108,OH
H.R. 5183,"Young, Don [Rep.-R-AK-00]",Republican,09/29/2004,108,AK
H.R. 5163,"Young, Don [Rep.-R-AK-00]",Republican,09/29/2004,108,AK
H.R. 5149,"Herger, Wally [Rep.-R-CA-2]",Republican,09/24/2004,108,CA
H.R. 5147,"Waxman, Henry A. [Rep.-D-CA-30]",Democratic,09/24/2004,108,CA
H.R. 5133,"Moran, James P. [Rep.-D-VA-8]",Democratic,09/23/2004,108,VA
H.R. 5131,"Blunt, Roy [Rep.-R-MO-7]",Republican,09/23/2004,108,MO
H.R. 5122,"Ney, Robert W. [Rep.-R-OH-18]",Republican,09/22/2004,108,OH
H.R. 5107,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,09/21/2004,108,WI
H.R. 5105,"Ney, Robert W. [Rep.-R-OH-18]",Republican,09/17/2004,108,OH
H.R. 5051,"McInnis, Scott [Rep.-R-CO-3]",Republican,09/09/2004,108,CO
H.R. 5039,"Butterfield, G. K. [Rep.-D-NC-1]",Democratic,09/09/2004,108,NC
H.R. 5027,"Brown-Waite, Ginny [Rep.-R-FL-5]",Republican,09/08/2004,108,FL
H.R. 5008,"Manzullo, Donald A. [Rep.-R-IL-16]",Republican,09/07/2004,108,IL
H.R. 5005,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,09/07/2004,108,FL
H.R. 4968,"Lewis, Ron [Rep.-R-KY-2]",Republican,07/22/2004,108,KY
H.R. 4917,"Cannon, Chris [Rep.-R-UT-3]",Republican,07/22/2004,108,UT
H.R. 4916,"Young, Don [Rep.-R-AK-00]",Republican,07/22/2004,108,AK
H.R. 4850,"Frelinghuysen, Rodney P. [Rep.-R-NJ-11]",Republican,07/19/2004,108,NJ
H.R. 4847,"Harris, Katherine [Rep.-R-FL-13]",Republican,07/15/2004,108,FL
H.R. 4842,"DeLay, Tom [Rep.-R-TX-22]",Republican,07/15/2004,108,TX
H.R. 4837,"Knollenberg, Joe [Rep.-R-MI-9]",Republican,07/15/2004,108,MI
H.R. 4829,"Hinojosa, Ruben [Rep.-D-TX-15]",Democratic,07/14/2004,108,TX
H.R. 4827,"Walden, Greg [Rep.-R-OR-2]",Republican,07/13/2004,108,OR
H.R. 4818,"Kolbe, Jim [Rep.-R-AZ-8]",Republican,07/13/2004,108,AZ
H.R. 4807,"Ose, Doug [Rep.-R-CA-3]",Republican,07/09/2004,108,CA
H.R. 4794,"Hunter, Duncan [Rep.-R-CA-52]",Republican,07/09/2004,108,CA
H.R. 4759,"DeLay, Tom [Rep.-R-TX-22]",Republican,07/06/2004,108,TX
H.R. 4731,"Gerlach, Jim [Rep.-R-PA-6]",Republican,06/25/2004,108,PA
H.R. 4657,"Davis, Tom [Rep.-R-VA-11]",Republican,06/23/2004,108,VA
H.R. 4654,"Portman, Rob [Rep.-R-OH-2]",Republican,06/23/2004,108,OH
H.R. 4635,"Young, Don [Rep.-R-AK-00]",Republican,06/22/2004,108,AK
H.R. 4632,"Meeks, Gregory W. [Rep.-D-NY-6]",Democratic,06/21/2004,108,NY
H.R. 4620,"Nethercutt, George R., Jr. [Rep.-R-WA-5]",Republican,06/18/2004,108,WA
H.R. 4618,"Engel, Eliot L. [Rep.-D-NY-17]",Democratic,06/18/2004,108,NY
H.R. 4613,"Lewis, Jerry [Rep.-R-CA-41]",Republican,06/18/2004,108,CA
H.R. 4593,"Gibbons, Jim [Rep.-R-NV-2]",Republican,06/16/2004,108,NV
H.R. 4589,"Herger, Wally [Rep.-R-CA-2]",Republican,06/16/2004,108,CA
H.R. 4579,"McCarthy, Karen [Rep.-D-MO-5]",Democratic,06/15/2004,108,MO
H.R. 4569,"Burns, Max [Rep.-R-GA-12]",Republican,06/15/2004,108,GA
H.R. 4567,"Rogers, Harold [Rep.-R-KY-5]",Republican,06/15/2004,108,KY
H.R. 4556,"Etheridge, Bob [Rep.-D-NC-2]",Democratic,06/14/2004,108,NC
H.R. 4555,"Dingell, John D. [Rep.-D-MI-15]",Democratic,06/14/2004,108,MI
H.R. 4548,"Goss, Porter J. [Rep.-R-FL-14]",Republican,06/14/2004,108,FL
H.R. 4520,"Thomas, William M. [Rep.-R-CA-22]",Republican,06/04/2004,108,CA
H.R. 4516,"Biggert, Judy [Rep.-R-IL-13]",Republican,06/04/2004,108,IL
H.R. 4481,"Blunt, Roy [Rep.-R-MO-7]",Republican,06/02/2004,108,MO
H.R. 4471,"Renzi, Rick [Rep.-R-AZ-1]",Republican,06/01/2004,108,AZ
H.R. 4427,"Bishop, Timothy H. [Rep.-D-NY-1]",Democratic,05/20/2004,108,NY
H.R. 4417,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,05/20/2004,108,WI
H.R. 4381,"Boozman, John [Rep.-R-AR-3]",Republican,05/18/2004,108,AR
H.R. 4380,"Bilirakis, Michael [Rep.-R-FL-9]",Republican,05/18/2004,108,FL
H.R. 4363,"Green, Mark [Rep.-R-WI-8]",Republican,05/13/2004,108,WI
H.R. 4327,"Clay, Wm. Lacy [Rep.-D-MO-1]",Democratic,05/11/2004,108,MO
H.R. 4324,"Davis, Tom [Rep.-R-VA-11]",Republican,05/11/2004,108,VA
H.R. 4322,"Hunter, Duncan [Rep.-R-CA-52]",Republican,05/11/2004,108,CA
H.R. 4306,"Cannon, Chris [Rep.-R-UT-3]",Republican,05/06/2004,108,UT
H.R. 4302,"Davis, Tom [Rep.-R-VA-11]",Republican,05/06/2004,108,VA
H.R. 4299,"Hinojosa, Ruben [Rep.-D-TX-15]",Democratic,05/06/2004,108,TX
H.R. 4278,"McKeon, Howard P. ""Buck"" [Rep.-R-CA-25]",Republican,05/05/2004,108,CA
H.R. 4259,"Platts, Todd Russell [Rep.-R-PA-19]",Republican,05/04/2004,108,PA
H.R. 4232,"Brady, Kevin [Rep.-R-TX-8]",Republican,04/28/2004,108,TX
H.R. 4226,"Young, Don [Rep.-R-AK-00]",Republican,04/28/2004,108,AK
H.R. 4222,"Moore, Dennis [Rep.-D-KS-3]",Democratic,04/27/2004,108,KS
H.R. 4219,"Petri, Thomas E. [Rep.-R-WI-6]",Republican,04/27/2004,108,WI
H.R. 4200,"Hunter, Duncan [Rep.-R-CA-52]",Republican,04/22/2004,108,CA
H.R. 4176,"Hayes, Robin [Rep.-R-NC-8]",Republican,04/20/2004,108,NC
H.R. 4175,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,04/20/2004,108,NJ
H.R. 4116,"Jenkins, William L. [Rep.-R-TN-1]",Republican,04/01/2004,108,TN
H.R. 4115,"Hayworth, J. D. [Rep.-R-AZ-5]",Republican,04/01/2004,108,AZ
H.R. 4103,"Thomas, William M. [Rep.-R-CA-22]",Republican,04/01/2004,108,CA
H.R. 4066,"Cole, Tom [Rep.-R-OK-4]",Republican,03/30/2004,108,OK
H.R. 4062,"Manzullo, Donald A. [Rep.-R-IL-16]",Republican,03/30/2004,108,IL
H.R. 4046,"Rangel, Charles B. [Rep.-D-NY-15]",Democratic,03/25/2004,108,NY
H.R. 4037,"Emerson, Jo Ann [Rep.-R-MO-8]",Republican,03/25/2004,108,MO
H.R. 4027,"Ros-Lehtinen, Ileana [Rep.-R-FL-18]",Republican,03/24/2004,108,FL
H.R. 4012,"Davis, Tom [Rep.-R-VA-11]",Republican,03/23/2004,108,VA
H.R. 4011,"Leach, James A. [Rep.-R-IA-2]",Republican,03/23/2004,108,IA
H.R. 3942,"Kennedy, Patrick J. [Rep.-D-RI-1]",Democratic,03/11/2004,108,RI
H.R. 3939,"Rothman, Steven R. [Rep.-D-NJ-9]",Democratic,03/11/2004,108,NJ
H.R. 3936,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,03/11/2004,108,NJ
H.R. 3926,"Bilirakis, Michael [Rep.-R-FL-9]",Republican,03/10/2004,108,FL
H.R. 3917,"Israel, Steve [Rep.-D-NY-2]",Democratic,03/09/2004,108,NY
H.R. 3915,"Manzullo, Donald A. [Rep.-R-IL-16]",Republican,03/09/2004,108,IL
H.R. 3908,"Ryan, Tim [Rep.-D-OH-17]",Democratic,03/04/2004,108,OH
H.R. 3884,"Gonzalez, Charles A. [Rep.-D-TX-20]",Democratic,03/03/2004,108,TX
H.R. 3858,"Nethercutt, George R., Jr. [Rep.-R-WA-5]",Republican,02/26/2004,108,WA
H.R. 3855,"Graves, Sam [Rep.-R-MO-6]",Republican,02/26/2004,108,MO
H.R. 3850,"Young, Don [Rep.-R-AK-00]",Republican,02/26/2004,108,AK
H.R. 3846,"Pombo, Richard W. [Rep.-R-CA-11]",Republican,02/26/2004,108,CA
H.R. 3819,"Baird, Brian [Rep.-D-WA-3]",Democratic,02/24/2004,108,WA
H.R. 3818,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,02/24/2004,108,NJ
H.R. 3797,"Davis, Tom [Rep.-R-VA-11]",Republican,02/11/2004,108,VA
H.R. 3785,"Diaz-Balart, Mario [Rep.-R-FL-25]",Republican,02/10/2004,108,FL
H.R. 3769,"Duncan, John J., Jr. [Rep.-R-TN-2]",Republican,02/04/2004,108,TN
H.R. 3768,"Crenshaw, Ander [Rep.-R-FL-4]",Republican,02/04/2004,108,FL
H.R. 3740,"Miller, Brad [Rep.-D-NC-13]",Democratic,01/28/2004,108,NC
H.R. 3734,"Wilson, Heather [Rep.-R-NM-1]",Republican,01/27/2004,108,NM
H.R. 3733,"Ryun, Jim [Rep.-R-KS-2]",Republican,01/27/2004,108,KS
H.R. 3724,"Shays, Christopher [Rep.-R-CT-4]",Republican,01/21/2004,108,CT
H.R. 3706,"Miller, George [Rep.-D-CA-7]",Democratic,01/20/2004,108,CA
H.R. 3690,"Reynolds, Thomas M. [Rep.-R-NY-26]",Republican,12/08/2003,108,NY
H.R. 3632,"Smith, Lamar [Rep.-R-TX-21]",Republican,11/21/2003,108,TX
H.R. 3538,"Weller, Jerry [Rep.-R-IL-11]",Republican,11/19/2003,108,IL
H.R. 3537,"Weller, Jerry [Rep.-R-IL-11]",Republican,11/19/2003,108,IL
H.R. 3536,"Weller, Jerry [Rep.-R-IL-11]",Republican,11/19/2003,108,IL
H.R. 3504,"Renzi, Rick [Rep.-R-AZ-1]",Republican,11/17/2003,108,AZ
H.R. 3491,"Lewis, John [Rep.-D-GA-5]",Democratic,11/17/2003,108,GA
H.R. 3479,"Bordallo, Madeleine Z. [Del.-D-GU-00]",Democratic,11/07/2003,108,GU
H.R. 3478,"Putnam, Adam H. [Rep.-R-FL-12]",Republican,11/07/2003,108,FL
H.R. 3463,"Herger, Wally [Rep.-R-CA-2]",Republican,11/06/2003,108,CA
H.R. 3391,"Cannon, Chris [Rep.-R-UT-3]",Republican,10/29/2003,108,UT
H.R. 3389,"Miller, Brad [Rep.-D-NC-13]",Democratic,10/29/2003,108,NC
H.R. 3379,"Hill, Baron P. [Rep.-D-IN-9]",Democratic,10/28/2003,108,IN
H.R. 3378,"Gilchrest, Wayne T. [Rep.-R-MD-1]",Republican,10/28/2003,108,MD
H.R. 3365,"Renzi, Rick [Rep.-R-AZ-1]",Republican,10/21/2003,108,AZ
H.R. 3353,"Ballance, Frank W.,  Jr. [Rep.-D-NC-1]",Democratic,10/21/2003,108,NC
H.R. 3349,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,10/20/2003,108,WI
H.R. 3348,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,10/20/2003,108,WI
H.R. 3340,"Rush, Bobby L. [Rep.-D-IL-1]",Democratic,10/20/2003,108,IL
H.R. 3300,"LaTourette, Steven C. [Rep.-R-OH-14]",Republican,10/15/2003,108,OH
H.R. 3289,"Young, C. W. Bill [Rep.-R-FL-10]",Republican,10/14/2003,108,FL
H.R. 3288,"Tauzin, W. J. (Billy) [Rep.-R-LA-3]",Republican,10/14/2003,108,LA
H.R. 3287,"Clyburn, James E. [Rep.-D-SC-6]",Democratic,10/10/2003,108,SC
H.R. 3277,"Murtha, John P. [Rep.-D-PA-12]",Democratic,10/08/2003,108,PA
H.R. 3249,"Walden, Greg [Rep.-R-OR-2]",Republican,10/03/2003,108,OR
H.R. 3242,"Ose, Doug [Rep.-R-CA-3]",Republican,10/02/2003,108,CA
H.R. 3234,"Hinchey, Maurice D. [Rep.-D-NY-22]",Democratic,10/02/2003,108,NY
H.R. 3232,"Castle, Michael N. [Rep.-R-DE-00]",Republican,10/02/2003,108,DE
H.R. 3229,"Ney, Robert W. [Rep.-R-OH-18]",Republican,10/02/2003,108,OH
H.R. 3217,"Boyd, Allen [Rep.-D-FL-2]",Democratic,10/01/2003,108,FL
H.R. 3209,"Osborne, Tom [Rep.-R-NE-3]",Republican,09/30/2003,108,NE
H.R. 3204,"Castle, Michael N. [Rep.-R-DE-00]",Republican,09/30/2003,108,DE
H.R. 3185,"Bass, Charles F. [Rep.-R-NH-2]",Republican,09/25/2003,108,NH
H.R. 3182,"Camp, Dave [Rep.-R-MI-4]",Republican,09/25/2003,108,MI
H.R. 3175,"Regula, Ralph [Rep.-R-OH-16]",Republican,09/24/2003,108,OH
