legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
H.R. 6441,"Bliley, Tom [Rep.-R-VA-03]",Republican,10/11/1984,98,VA
H.R. 6438,"Kindness, Thomas N. [Rep.-R-OH-08]",Republican,10/10/1984,98,OH
H.R. 6430,"Bateman, Herbert H. [Rep.-R-VA-01]",Republican,10/10/1984,98,VA
H.R. 6342,"Jones, Walter B. [Rep.-D-NC-01]",Democratic,10/01/1984,98,NC
H.R. 6311,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,09/26/1984,98,FL
H.R. 6303,"Jones, James R. [Rep.-D-OK-01]",Democratic,09/25/1984,98,OK
H.R. 6299,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,09/25/1984,98,IL
H.R. 6296,"Richardson, Bill [Rep.-D-NM-03]",Democratic,09/24/1984,98,NM
H.R. 6286,"Kastenmeier, Robert W. [Rep.-D-WI-02]",Democratic,09/20/1984,98,WI
H.R. 6257,"Wirth, Timothy [Rep.-D-CO-02]",Democratic,09/17/1984,98,CO
H.R. 6228,"Frank, Barney [Rep.-D-MA-04]",Democratic,09/12/1984,98,MA
H.R. 6225,"Brooks, Jack B. [Rep.-D-TX-09]",Democratic,09/12/1984,98,TX
H.R. 6224,"Dellums, Ronald V. [Rep.-D-CA-08]",Democratic,09/12/1984,98,CA
H.R. 6223,"Fauntroy, Walter E. [Del.-D-DC-00]",Democratic,09/12/1984,98,DC
H.R. 6221,"Synar, Mike [Rep.-D-OK-02]",Democratic,09/11/1984,98,OK
H.R. 6216,"Edwards, Don [Rep.-D-CA-10]",Democratic,09/11/1984,98,CA
H.R. 6206,"Udall, Morris K. [Rep.-D-AZ-02]",Democratic,09/10/1984,98,AZ
H.R. 6163,"Kastenmeier, Robert W. [Rep.-D-WI-02]",Democratic,08/10/1984,98,WI
H.R. 6112,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,08/09/1984,98,IL
H.R. 6101,"Oakar, Mary Rose [Rep.-D-OH-20]",Democratic,08/08/1984,98,OH
H.R. 6100,"Mavroules, Nicholas [Rep.-D-MA-06]",Democratic,08/08/1984,98,MA
H.R. 6040,"Whitten, Jamie L. [Rep.-D-MS-01]",Democratic,07/27/1984,98,MS
H.R. 6028,"Natcher, William H. [Rep.-D-KY-02]",Democratic,07/26/1984,98,KY
H.R. 6027,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,07/26/1984,98,NJ
H.R. 6007,"Dymally, Mervyn M. [Rep.-D-CA-31]",Democratic,07/24/1984,98,CA
H.R. 6000,"Taylor, G. [Rep.-R-MO-07]",Republican,06/29/1984,98,MO
H.R. 5997,"Smith, Robert [Rep.-R-OR-02]",Republican,06/29/1984,98,OR
H.R. 5953,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,06/28/1984,98,IL
H.R. 5950,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,06/28/1984,98,IL
H.R. 5890,"Hall, Katie [Rep.-D-IN-01]",Democratic,06/19/1984,98,IN
H.R. 5846,"Boucher, Rick [Rep.-D-VA-09]",Democratic,06/14/1984,98,VA
H.R. 5833,"Biaggi, Mario [Rep.-D-NY-19]",Democratic,06/12/1984,98,NY
H.R. 5832,"Hoyer, Steny H. [Rep.-D-MD-05]",Democratic,06/12/1984,98,MD
H.R. 5818,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,06/11/1984,98,CA
H.R. 5787,"Ortiz, Solomon P. [Rep.-D-TX-27]",Democratic,06/06/1984,98,TX
H.R. 5782,"Hughes, William J. [Rep.-D-NJ-02]",Democratic,06/06/1984,98,NJ
H.R. 5753,"Fazio, Vic [Rep.-D-CA-04]",Democratic,05/31/1984,98,CA
H.R. 5747,"Lloyd, Marilyn [Rep.-D-TN-03]",Democratic,05/30/1984,98,TN
H.R. 5740,"Young, Don [Rep.-R-AK-00]",Republican,05/24/1984,98,AK
H.R. 5728,"Fish, Hamilton, Jr. [Rep.-R-NY-21]",Republican,05/24/1984,98,NY
H.R. 5716,"Latta, Delbert L. [Rep.-R-OH-05]",Republican,05/23/1984,98,OH
H.R. 5713,"Boland, Edward P. [Rep.-D-MA-02]",Democratic,05/23/1984,98,MA
H.R. 5712,"Smith, Neal Edward [Rep.-D-IA-04]",Democratic,05/23/1984,98,IA
H.R. 5692,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,05/22/1984,98,IL
H.R. 5691,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,05/21/1984,98,NJ
H.R. 5688,"Montgomery, G. V. (Sonny) [Rep.-D-MS-03]",Democratic,05/21/1984,98,MS
H.R. 5653,"Bevill, Tom [Rep.-D-AL-04]",Democratic,05/15/1984,98,AL
H.R. 5631,"Wilson, Charles [Rep.-D-TX-02]",Democratic,05/09/1984,98,TX
H.R. 5618,"Montgomery, G. V. (Sonny) [Rep.-D-MS-03]",Democratic,05/08/1984,98,MS
H.R. 5604,"Price, Melvin [Rep.-D-IL-21]",Democratic,05/07/1984,98,IL
H.R. 5603,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,05/03/1984,98,CA
H.R. 5576,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,05/03/1984,98,CA
H.R. 5565,"Fauntroy, Walter E. [Del.-D-DC-00]",Democratic,05/02/1984,98,DC
H.R. 5561,"Won Pat, Antonio B. [Del.-D-GU-00]",Democratic,05/01/1984,98,GU
H.R. 5540,"Weaver, James H. [Rep.-D-OR-04]",Democratic,04/26/1984,98,OR
H.R. 5517,"Schroeder, Patricia [Rep.-D-CO-01]",Democratic,04/25/1984,98,CO
H.R. 5515,"Price, Melvin [Rep.-D-IL-21]",Democratic,04/25/1984,98,IL
H.R. 5513,"Montgomery, G. V. (Sonny) [Rep.-D-MS-03]",Democratic,04/25/1984,98,MS
H.R. 5492,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,04/12/1984,98,MA
H.R. 5404,"Carney, William [Rep.-R-NY-01]",Republican,04/10/1984,98,NY
H.R. 5402,"Boehlert, Sherwood [Rep.-R-NY-25]",Republican,04/10/1984,98,NY
H.R. 5399,"Boland, Edward P. [Rep.-D-MA-02]",Democratic,04/10/1984,98,MA
H.R. 5386,"Panetta, Leon [Rep.-D-CA-16]",Democratic,04/05/1984,98,CA
H.R. 5361,"Stark, Fortney Pete [Rep.-D-CA-09]",Democratic,04/04/1984,98,CA
H.R. 5358,"de la Garza, E. [Rep.-D-TX-15]",Democratic,04/04/1984,98,TX
H.R. 5343,"Glickman, Dan [Rep.-D-KS-04]",Democratic,04/03/1984,98,KS
H.R. 5323,"Corrada, Baltasar [Resident Commissioner-I-PR-00]",Independent,04/03/1984,98,PR
H.R. 5308,"Fauntroy, Walter E. [Del.-D-DC-00]",Democratic,03/30/1984,98,DC
H.R. 5298,"Mitchell, Parren J. [Rep.-D-MD-07]",Democratic,03/29/1984,98,MD
H.R. 5297,"Mineta, Norman Y. [Rep.-D-CA-13]",Democratic,03/29/1984,98,CA
H.R. 5287,"Simon, Paul [Rep.-D-IL-22]",Democratic,03/29/1984,98,IL
H.R. 5271,"Breaux, John B. [Rep.-D-LA-07]",Democratic,03/28/1984,98,LA
H.R. 5252,"Emerson, Bill [Rep.-R-MO-08]",Republican,03/27/1984,98,MO
H.R. 5223,"de la Garza, E. [Rep.-D-TX-15]",Democratic,03/22/1984,98,TX
H.R. 5221,"Foley, Thomas S. [Rep.-D-WA-05]",Democratic,03/22/1984,98,WA
H.R. 5189,"Hall, Sam B., Jr. [Rep.-D-TX-01]",Democratic,03/20/1984,98,TX
H.R. 5183,"Boucher, Rick [Rep.-D-VA-09]",Democratic,03/20/1984,98,VA
H.R. 5177,"Mollohan, Alan B. [Rep.-D-WV-01]",Democratic,03/19/1984,98,WV
H.R. 5174,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,03/19/1984,98,NJ
H.R. 5167,"Price, Melvin [Rep.-D-IL-21]",Democratic,03/15/1984,98,IL
H.R. 5164,"Mazzoli, Romano L. [Rep.-D-KY-03]",Democratic,03/15/1984,98,KY
H.R. 5155,"Fuqua, Don [Rep.-D-FL-02]",Democratic,03/15/1984,98,FL
H.R. 5154,"Fuqua, Don [Rep.-D-FL-02]",Democratic,03/15/1984,98,FL
H.R. 5147,"Breaux, John B. [Rep.-D-LA-07]",Democratic,03/15/1984,98,LA
H.R. 5121,"Boucher, Rick [Rep.-D-VA-09]",Democratic,03/14/1984,98,VA
H.R. 5076,"Clinger, William F., Jr. [Rep.-R-PA-23]",Republican,03/08/1984,98,PA
H.R. 4997,"Breaux, John B. [Rep.-D-LA-07]",Democratic,03/01/1984,98,LA
H.R. 4994,"Smith, Lawrence [Rep.-D-FL-16]",Democratic,02/29/1984,98,FL
H.R. 4968,"Nichols, Bill [Rep.-D-AL-03]",Democratic,02/28/1984,98,AL
H.R. 4966,"Whitehurst, G. William [Rep.-R-VA-02]",Republican,02/28/1984,98,VA
H.R. 4957,"Howard, James J. [Rep.-D-NJ-03]",Democratic,02/28/1984,98,NJ
H.R. 4956,"Bonker, Don [Rep.-D-WA-03]",Democratic,02/28/1984,98,WA
H.R. 4952,"Nichols, Bill [Rep.-D-AL-03]",Democratic,02/27/1984,98,AL
H.R. 4932,"Price, Melvin [Rep.-D-IL-21]",Democratic,02/23/1984,98,IL
H.R. 4921,"Edwards, Jack [Rep.-R-AL-01]",Republican,02/23/1984,98,AL
H.R. 4835,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,02/09/1984,98,FL
H.R. 4717,"Reid, Harry [Rep.-D-NV-01]",Democratic,02/01/1984,98,NV
H.R. 4707,"Udall, Morris K. [Rep.-D-AZ-02]",Democratic,02/01/1984,98,AZ
H.R. 4700,"Stangeland, Arlan [Rep.-R-MN-07]",Republican,01/31/1984,98,MN
H.R. 4616,"Anderson, Glenn M. [Rep.-D-CA-32]",Democratic,01/24/1984,98,CA
H.R. 4596,"Horton, Frank J. [Rep.-R-NY-29]",Republican,01/23/1984,98,NY
H.R. 4585,"Breaux, John B. [Rep.-D-LA-07]",Democratic,01/23/1984,98,LA
H.R. 4476,"Bonker, Don [Rep.-D-WA-03]",Democratic,11/18/1983,98,WA
H.R. 4473,"Lantos, Tom [Rep.-D-CA-11]",Democratic,11/18/1983,98,CA
H.R. 4401,"Dellums, Ronald V. [Rep.-D-CA-08]",Democratic,11/15/1983,98,CA
H.R. 4354,"MacKay, Buddy [Rep.-D-FL-06]",Democratic,11/10/1983,98,FL
H.R. 4336,"Schroeder, Patricia [Rep.-D-CO-01]",Democratic,11/09/1983,98,CO
H.R. 4325,"Kennelly, Barbara B. [Rep.-D-CT-01]",Democratic,11/08/1983,98,CT
H.R. 4308,"Kolter, Joseph P. [Rep.-D-PA-04]",Democratic,11/03/1983,98,PA
H.R. 4294,"Edgar, Robert W. [Rep.-D-PA-07]",Democratic,11/03/1983,98,PA
H.R. 4280,"Clay, William (Bill) [Rep.-D-MO-01]",Democratic,11/02/1983,98,MO
H.R. 4263,"Duncan, John J. [Rep.-R-TN-02]",Republican,11/01/1983,98,TN
H.R. 4252,"Corrada, Baltasar [Resident Commissioner-I-PR-00]",Independent,10/31/1983,98,PR
H.R. 4214,"McNulty, James F., Jr. [Rep.-D-AZ-05]",Democratic,10/25/1983,98,AZ
H.R. 4209,"Boxer, Barbara [Rep.-D-CA-06]",Democratic,10/25/1983,98,CA
H.R. 4206,"Archer, Bill [Rep.-R-TX-07]",Republican,10/25/1983,98,TX
H.R. 4202,"Stangeland, Arlan [Rep.-R-MN-07]",Republican,10/24/1983,98,MN
H.R. 4201,"Rowland, J. Roy [Rep.-D-GA-08]",Democratic,10/24/1983,98,GA
H.R. 4198,"Jeffords, James M. [Rep.-R-VT-00]",Republican,10/24/1983,98,VT
H.R. 4194,"Sharp, Philip R. [Rep.-D-IN-02]",Democratic,10/21/1983,98,IN
H.R. 4185,"Addabbo, Joseph P. [Rep.-D-NY-06]",Democratic,10/20/1983,98,NY
H.R. 4176,"Kogovsek, Ray [Rep.-D-CO-03]",Democratic,10/20/1983,98,CO
H.R. 4170,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,10/20/1983,98,IL
H.R. 4169,"Jones, James R. [Rep.-D-OK-01]",Democratic,10/20/1983,98,OK
H.R. 4164,"Perkins, Carl Dewey [Rep.-D-KY-07]",Democratic,10/19/1983,98,KY
H.R. 4107,"Dyson, Roy [Rep.-D-MD-01]",Democratic,10/06/1983,98,MD
H.R. 4101,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,10/06/1983,98,IL
H.R. 4072,"Foley, Thomas S. [Rep.-D-WA-05]",Democratic,10/04/1983,98,WA
H.R. 4025,"Young, Robert A. [Rep.-D-MO-02]",Democratic,09/28/1983,98,MO
H.R. 4013,"Mitchell, Parren J. [Rep.-D-MD-07]",Democratic,09/28/1983,98,MD
H.R. 3979,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,09/22/1983,98,CA
H.R. 3971,"Jones, James R. [Rep.-D-OK-01]",Democratic,09/22/1983,98,OK
H.R. 3969,"Jones, Walter B. [Rep.-D-NC-01]",Democratic,09/22/1983,98,NC
H.R. 3962,"Bonker, Don [Rep.-D-WA-03]",Democratic,09/22/1983,98,WA
H.R. 3960,"Clarke, James McC. [Rep.-D-NC-11]",Democratic,09/22/1983,98,NC
H.R. 3959,"Whitten, Jamie L. [Rep.-D-MS-01]",Democratic,09/22/1983,98,MS
H.R. 3942,"Akaka, Daniel K. [Rep.-D-HI-02]",Democratic,09/21/1983,98,HI
H.R. 3929,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,09/20/1983,98,IL
H.R. 3927,"Hall, Sam B., Jr. [Rep.-D-TX-01]",Democratic,09/19/1983,98,TX
H.R. 3922,"Hall, Sam B., Jr. [Rep.-D-TX-01]",Democratic,09/19/1983,98,TX
H.R. 3921,"Gregg, Judd [Rep.-R-NH-02]",Republican,09/19/1983,98,NH
H.R. 3914,"Bedell, Berkley W. [Rep.-D-IA-06]",Democratic,09/19/1983,98,IA
H.R. 3913,"Natcher, William H. [Rep.-D-KY-02]",Democratic,09/16/1983,98,KY
H.R. 3885,"AuCoin, Les [Rep.-D-OR-01]",Democratic,09/14/1983,98,OR
H.R. 3871,"Ford, William D. [Rep.-D-MI-15]",Democratic,09/13/1983,98,MI
H.R. 3867,"de la Garza, E. [Rep.-D-TX-15]",Democratic,09/13/1983,98,TX
H.R. 3835,"Petri, Thomas E. [Rep.-R-WI-06]",Republican,08/04/1983,98,WI
H.R. 3825,"Kogovsek, Ray [Rep.-D-CO-03]",Democratic,08/04/1983,98,CO
H.R. 3813,"Guarini, Frank J. [Rep.-D-NJ-14]",Democratic,08/04/1983,98,NJ
H.R. 3788,"Bryant, John W. [Rep.-D-TX-05]",Democratic,08/04/1983,98,TX
H.R. 3787,"Brown, Hank [Rep.-R-CO-04]",Republican,08/04/1983,98,CO
H.R. 3765,"Reid, Harry [Rep.-D-NV-01]",Democratic,08/03/1983,98,NV
H.R. 3755,"Pickle, J. J. [Rep.-D-TX-10]",Democratic,08/03/1983,98,TX
H.R. 3706,"Hall, Katie [Rep.-D-IN-01]",Democratic,07/29/1983,98,IN
H.R. 3697,"Downey, Thomas J. [Rep.-D-NY-02]",Democratic,07/28/1983,98,NY
H.R. 3677,"Panetta, Leon [Rep.-D-CA-16]",Democratic,07/27/1983,98,CA
H.R. 3655,"Fauntroy, Walter E. [Del.-D-DC-00]",Democratic,07/26/1983,98,DC
H.R. 3635,"Sawyer, Harold S. [Rep.-R-MI-05]",Republican,07/21/1983,98,MI
H.R. 3601,"Kramer, Ken [Rep.-R-CO-05]",Republican,07/19/1983,98,CO
H.R. 3578,"Obey, David R. [Rep.-D-WI-07]",Democratic,07/14/1983,98,WI
H.R. 3555,"Lundine, Stanley N. [Rep.-D-NY-34]",Democratic,07/13/1983,98,NY
H.R. 3549,"Glickman, Dan [Rep.-D-KS-04]",Democratic,07/13/1983,98,KS
H.R. 3547,"Dellums, Ronald V. [Rep.-D-CA-08]",Democratic,07/13/1983,98,CA
H.R. 3415,"Dixon, Julian C. [Rep.-D-CA-28]",Democratic,06/23/1983,98,CA
H.R. 3409,"Shannon, James M. [Rep.-D-MA-05]",Democratic,06/23/1983,98,MA
H.R. 3402,"Dowdy, Wayne [Rep.-D-MS-04]",Democratic,06/23/1983,98,MS
H.R. 3401,"Dowdy, Wayne [Rep.-D-MS-04]",Democratic,06/23/1983,98,MS
H.R. 3398,"Gibbons, Sam [Rep.-D-FL-07]",Democratic,06/23/1983,98,FL
H.R. 3394,"Simon, Paul [Rep.-D-IL-22]",Democratic,06/22/1983,98,IL
H.R. 3392,"Rose, Charlie [Rep.-D-NC-07]",Democratic,06/22/1983,98,NC
H.R. 3385,"Huckaby, Thomas J. (Jerry) [Rep.-D-LA-05]",Democratic,06/22/1983,98,LA
H.R. 3382,"Ford, Harold E. [Rep.-D-TN-09]",Democratic,06/21/1983,98,TN
H.R. 3379,"Walker, Robert S. [Rep.-R-PA-16]",Republican,06/21/1983,98,PA
H.R. 3376,"Swift, Al [Rep.-D-WA-02]",Democratic,06/21/1983,98,WA
H.R. 3363,"Yates, Sidney R. [Rep.-D-IL-09]",Democratic,06/21/1983,98,IL
H.R. 3348,"Lantos, Tom [Rep.-D-CA-11]",Democratic,06/16/1983,98,CA
H.R. 3331,"Berman, Howard L. [Rep.-D-CA-26]",Democratic,06/16/1983,98,CA
H.R. 3329,"Lehman, William [Rep.-D-FL-17]",Democratic,06/16/1983,98,FL
H.R. 3321,"Livingston, Bob [Rep.-R-LA-01]",Republican,06/15/1983,98,LA
H.R. 3263,"Hefner, W. G. (Bill) [Rep.-D-NC-08]",Democratic,06/09/1983,98,NC
H.R. 3249,"Brooks, Jack B. [Rep.-D-TX-09]",Democratic,06/08/1983,98,TX
H.R. 3240,"Rangel, Charles B. [Rep.-D-NY-16]",Democratic,06/07/1983,98,NY
H.R. 3232,"Edwards, Don [Rep.-D-CA-10]",Democratic,06/06/1983,98,CA
H.R. 3222,"Smith, Neal Edward [Rep.-D-IA-04]",Democratic,06/03/1983,98,IA
H.R. 3221,"Porter, John Edward [Rep.-R-IL-10]",Republican,06/02/1983,98,IL
H.R. 3190,"de la Garza, E. [Rep.-D-TX-15]",Democratic,06/02/1983,98,TX
H.R. 3169,"Wyden, Ron [Rep.-D-OR-03]",Democratic,05/26/1983,98,OR
H.R. 3150,"Wilson, Charles [Rep.-D-TX-02]",Democratic,05/25/1983,98,TX
H.R. 3135,"Fazio, Vic [Rep.-D-CA-04]",Democratic,05/25/1983,98,CA
H.R. 3133,"Boland, Edward P. [Rep.-D-MA-02]",Democratic,05/24/1983,98,MA
H.R. 3132,"Bevill, Tom [Rep.-D-AL-04]",Democratic,05/24/1983,98,AL
H.R. 3131,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,05/24/1983,98,CA
H.R. 3130,"Smith, Virginia [Rep.-R-NE-03]",Republican,05/24/1983,98,NE
H.R. 3075,"Wyden, Ron [Rep.-D-OR-03]",Democratic,05/19/1983,98,OR
H.R. 3069,"Whitten, Jamie L. [Rep.-D-MS-01]",Democratic,05/18/1983,98,MS
H.R. 3044,"Conte, Silvio O. [Rep.-R-MA-01]",Republican,05/18/1983,98,MA
H.R. 2990,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,05/12/1983,98,IL
H.R. 2973,"Jacobs, Andrew, Jr. [Rep.-D-IN-10]",Democratic,05/11/1983,98,IN
H.R. 2972,"Price, Melvin [Rep.-D-IL-21]",Democratic,05/11/1983,98,IL
H.R. 2968,"Boland, Edward P. [Rep.-D-MA-02]",Democratic,05/11/1983,98,MA
H.R. 2920,"Edgar, Robert W. [Rep.-D-PA-07]",Democratic,05/05/1983,98,PA
H.R. 2915,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,05/05/1983,98,FL
H.R. 2910,"McCain, John [Rep.-R-AZ-01]",Republican,05/04/1983,98,AZ
H.R. 2906,"Zablocki, Clement J. [Rep.-D-WI-04]",Democratic,05/04/1983,98,WI
H.R. 2898,"Marriott, David Daniel [Rep.-R-UT-02]",Republican,05/04/1983,98,UT
H.R. 2895,"Howard, James J. [Rep.-D-NJ-03]",Democratic,05/04/1983,98,NJ
H.R. 2889,"Clinger, William F., Jr. [Rep.-R-PA-23]",Republican,05/04/1983,98,PA
H.R. 2878,"Simon, Paul [Rep.-D-IL-22]",Democratic,05/03/1983,98,IL
H.R. 2867,"Florio, James J. [Rep.-D-NJ-01]",Democratic,05/03/1983,98,NJ
H.R. 2840,"Young, Don [Rep.-R-AK-00]",Republican,04/28/1983,98,AK
H.R. 2838,"Weaver, James H. [Rep.-D-OR-04]",Democratic,04/28/1983,98,OR
H.R. 2823,"Kogovsek, Ray [Rep.-D-CO-03]",Democratic,04/28/1983,98,CO
H.R. 2809,"Breaux, John B. [Rep.-D-LA-07]",Democratic,04/28/1983,98,LA
H.R. 2790,"Kogovsek, Ray [Rep.-D-CO-03]",Democratic,04/27/1983,98,CO
H.R. 2785,"Brown, George E., Jr. [Rep.-D-CA-36]",Democratic,04/27/1983,98,CA
H.R. 2780,"Weiss, Ted [Rep.-D-NY-17]",Democratic,04/27/1983,98,NY
H.R. 2755,"Wirth, Timothy [Rep.-D-CO-02]",Democratic,04/26/1983,98,CO
H.R. 2751,"Simon, Paul [Rep.-D-IL-22]",Democratic,04/26/1983,98,IL
H.R. 2733,"Brown, George E., Jr. [Rep.-D-CA-36]",Democratic,04/26/1983,98,CA
H.R. 2727,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,04/25/1983,98,NJ
H.R. 2713,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,04/21/1983,98,CA
H.R. 2681,"Dingell, John D. [Rep.-D-MI-16]",Democratic,04/21/1983,98,MI
H.R. 2671,"Donnelly, Brian J. [Rep.-D-MA-11]",Democratic,04/20/1983,98,MA
H.R. 2645,"Levitas, Elliott H. [Rep.-D-GA-04]",Democratic,04/20/1983,98,GA
H.R. 2637,"Fauntroy, Walter E. [Del.-D-DC-00]",Democratic,04/20/1983,98,DC
H.R. 2600,"Miller, George [Rep.-D-CA-07]",Democratic,04/19/1983,98,CA
H.R. 2592,"Brooks, Jack B. [Rep.-D-TX-09]",Democratic,04/19/1983,98,TX
H.R. 2590,"AuCoin, Les [Rep.-D-OR-01]",Democratic,04/19/1983,98,OR
H.R. 2568,"Shannon, James M. [Rep.-D-MA-05]",Democratic,04/14/1983,98,MA
H.R. 2479,"Hall, Sam B., Jr. [Rep.-D-TX-01]",Democratic,04/12/1983,98,TX
H.R. 2418,"Kastenmeier, Robert W. [Rep.-D-WI-02]",Democratic,04/05/1983,98,WI
H.R. 2395,"Breaux, John B. [Rep.-D-LA-07]",Democratic,04/05/1983,98,LA
H.R. 2387,"Lowery, Bill [Rep.-R-CA-41]",Republican,03/24/1983,98,CA
H.R. 2372,"Ford, Harold E. [Rep.-D-TN-09]",Democratic,03/24/1983,98,TN
H.R. 2369,"Ford, Harold E. [Rep.-D-TN-09]",Democratic,03/24/1983,98,TN
H.R. 2355,"Leath, Marvin [Rep.-D-TX-11]",Democratic,03/24/1983,98,TX
H.R. 2300,"Schroeder, Patricia [Rep.-D-CO-01]",Democratic,03/23/1983,98,CO
H.R. 2293,"Brooks, Jack B. [Rep.-D-TX-09]",Democratic,03/23/1983,98,TX
H.R. 2230,"Edwards, Don [Rep.-D-CA-10]",Democratic,03/22/1983,98,CA
H.R. 2211,"Marlenee, Ron [Rep.-R-MT-02]",Republican,03/21/1983,98,MT
H.R. 2196,"Brooks, Jack B. [Rep.-D-TX-09]",Democratic,03/21/1983,98,TX
H.R. 2174,"Hughes, William J. [Rep.-D-NJ-02]",Democratic,03/17/1983,98,NJ
H.R. 2173,"Hughes, William J. [Rep.-D-NJ-02]",Democratic,03/17/1983,98,NJ
H.R. 2112,"LaFalce, John J. [Rep.-D-NY-32]",Democratic,03/16/1983,98,NY
H.R. 2087,"Broomfield, William S. [Rep.-R-MI-18]",Republican,03/11/1983,98,MI
H.R. 2077,"Oakar, Mary Rose [Rep.-D-OH-20]",Democratic,03/11/1983,98,OH
H.R. 2065,"Fuqua, Don [Rep.-D-FL-02]",Democratic,03/11/1983,98,FL
H.R. 1961,"Daschle, Thomas A. [Rep.-D-SD-00]",Democratic,03/08/1983,98,SD
H.R. 1936,"Aspin, Les [Rep.-D-WI-01]",Democratic,03/07/1983,98,WI
H.R. 1935,"Patman, William N. [Rep.-D-TX-14]",Democratic,03/07/1983,98,TX
H.R. 1932,"Corrada, Baltasar [Resident Commissioner-I-PR-00]",Independent,03/03/1983,98,PR
H.R. 1904,"Murphy, Austin J. [Rep.-D-PA-22]",Democratic,03/03/1983,98,PA
H.R. 1900,"Rostenkowski, Dan [Rep.-D-IL-08]",Democratic,03/03/1983,98,IL
H.R. 1880,"Moakley, John Joseph [Rep.-D-MA-09]",Democratic,03/03/1983,98,MA
H.R. 1870,"Annunzio, Frank [Rep.-D-IL-11]",Democratic,03/03/1983,98,IL
H.R. 1865,"Young, C. W. Bill [Rep.-R-FL-08]",Republican,03/02/1983,98,FL
H.R. 1750,"Akaka, Daniel K. [Rep.-D-HI-02]",Democratic,03/01/1983,98,HI
H.R. 1746,"Udall, Morris K. [Rep.-D-AZ-02]",Democratic,03/01/1983,98,AZ
H.R. 1723,"Breaux, John B. [Rep.-D-LA-07]",Democratic,03/01/1983,98,LA
H.R. 1718,"Whitten, Jamie L. [Rep.-D-MS-01]",Democratic,03/01/1983,98,MS
H.R. 1713,"Barnes, Michael D. [Rep.-D-MD-08]",Democratic,02/28/1983,98,MD
H.R. 1652,"Kazen, Abraham, Jr. [Rep.-D-TX-23]",Democratic,02/24/1983,98,TX
H.R. 1646,"Florio, James J. [Rep.-D-NJ-01]",Democratic,02/24/1983,98,NJ
H.R. 1572,"Levitas, Elliott H. [Rep.-D-GA-04]",Democratic,02/22/1983,98,GA
H.R. 1557,"Conte, Silvio O. [Rep.-R-MA-01]",Republican,02/17/1983,98,MA
H.R. 1556,"Biaggi, Mario [Rep.-D-NY-19]",Democratic,02/17/1983,98,NY
H.R. 1492,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,02/15/1983,98,NJ
H.R. 1438,"Chappie, Eugene A. [Rep.-R-CA-02]",Republican,02/15/1983,98,CA
H.R. 1437,"Burton, Phillip [Rep.-D-CA-05]",Democratic,02/15/1983,98,CA
H.R. 1426,"Oberstar, James L. [Rep.-D-MN-08]",Democratic,02/10/1983,98,MN
H.R. 1372,"Badham, Robert E. [Rep.-R-CA-40]",Republican,02/10/1983,98,CA
H.R. 1314,"Brooks, Jack B. [Rep.-D-TX-09]",Democratic,02/08/1983,98,TX
H.R. 1310,"Perkins, Carl Dewey [Rep.-D-KY-07]",Democratic,02/08/1983,98,KY
H.R. 1296,"Harkin, Tom [Rep.-D-IA-05]",Democratic,02/07/1983,98,IA
H.R. 1271,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,02/03/1983,98,MA
H.R. 1250,"Fish, Hamilton, Jr. [Rep.-R-NY-21]",Republican,02/03/1983,98,NY
H.R. 1236,"Frank, Barney [Rep.-D-MA-04]",Democratic,02/02/1983,98,MA
H.R. 1213,"Seiberling, John F. [Rep.-D-OH-14]",Democratic,02/02/1983,98,OH
H.R. 1152,"Matsui, Robert T. [Rep.-D-CA-03]",Democratic,02/01/1983,98,CA
H.R. 1150,"Hutto, Earl [Rep.-D-FL-01]",Democratic,02/01/1983,98,FL
H.R. 1149,"Weaver, James H. [Rep.-D-OR-04]",Democratic,02/01/1983,98,OR
H.R. 1095,"Rangel, Charles B. [Rep.-D-NY-16]",Democratic,01/31/1983,98,NY
