legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
H.R. 3327,"Lancaster, H. Martin [Rep.-D-NC-3]",Democratic,09/22/1987,100,NC
H.R. 3325,"Flippo, Ronnie G. [Rep.-D-AL-5]",Democratic,09/22/1987,100,AL
H.R. 3319,"Pickle, J. J. [Rep.-D-TX-10]",Democratic,09/21/1987,100,TX
H.R. 3313,"Murtha, John P. [Rep.-D-PA-12]",Democratic,09/21/1987,100,PA
H.R. 3295,"Boehlert, Sherwood [Rep.-R-NY-25]",Republican,09/16/1987,100,NY
H.R. 3289,"Garcia, Robert [Rep.-D-NY-18]",Democratic,09/16/1987,100,NY
H.R. 3251,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,09/10/1987,100,FL
H.R. 3238,"Bunning, Jim [Rep.-R-KY-4]",Republican,08/07/1987,100,KY
H.R. 3235,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,08/07/1987,100,CA
H.R. 3226,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,08/07/1987,100,NJ
H.R. 3190,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,08/07/1987,100,IL
H.R. 3146,"Frank, Barney [Rep.-D-MA-4]",Democratic,08/06/1987,100,MA
H.R. 3105,"Jones, Walter B. [Rep.-D-NC-1]",Democratic,08/05/1987,100,NC
H.R. 3085,"Clinger, William F., Jr. [Rep.-R-PA-23]",Republican,08/04/1987,100,PA
H.R. 3048,"McCurdy, Dave [Rep.-D-OK-4]",Democratic,07/29/1987,100,OK
H.R. 3030,"de la Garza, E. [Rep.-D-TX-15]",Democratic,07/28/1987,100,TX
H.R. 3029,"Livingston, Bob [Rep.-R-LA-1]",Republican,07/28/1987,100,LA
H.R. 3025,"Carper, Thomas R. [Rep.-D-DE-00]",Democratic,07/28/1987,100,DE
H.R. 3022,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,07/28/1987,100,IL
H.R. 3011,"Price, David E. [Rep.-D-NC-4]",Democratic,07/23/1987,100,NC
H.R. 2985,"Guarini, Frank J. [Rep.-D-NJ-14]",Democratic,07/22/1987,100,NJ
H.R. 2974,"Byron, Beverly B. [Rep.-D-MD-6]",Democratic,07/21/1987,100,MD
H.R. 2971,"Huckaby, Thomas J. (Jerry) [Rep.-D-LA-5]",Democratic,07/20/1987,100,LA
H.R. 2969,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,07/20/1987,100,NJ
H.R. 2952,"Horton, Frank J. [Rep.-R-NY-29]",Republican,07/15/1987,100,NY
H.R. 2945,"Applegate, Douglas [Rep.-D-OH-18]",Democratic,07/15/1987,100,OH
H.R. 2939,"Rodino, Peter W., Jr. [Rep.-D-NJ-10]",Democratic,07/15/1987,100,NJ
H.R. 2937,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,07/14/1987,100,AZ
H.R. 2893,"Anderson, Glenn M. [Rep.-D-CA-32]",Democratic,07/08/1987,100,CA
H.R. 2889,"Gray, William H., III [Rep.-D-PA-2]",Democratic,07/01/1987,100,PA
H.R. 2884,"Staggers, Harley O., Jr. [Rep.-D-WV-2]",Democratic,07/01/1987,100,WV
H.R. 2878,"Olin, James R. [Rep.-D-VA-6]",Democratic,07/01/1987,100,VA
H.R. 2858,"Bruce, Terry L. [Rep.-D-IL-19]",Democratic,07/01/1987,100,IL
H.R. 2855,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,06/30/1987,100,MA
H.R. 2839,"Hansen, James V. [Rep.-R-UT-1]",Republican,06/29/1987,100,UT
H.R. 2835,"Sundquist, Don [Rep.-R-TN-7]",Republican,06/29/1987,100,TN
H.R. 2819,"Lewis, Jerry [Rep.-R-CA-35]",Republican,06/26/1987,100,CA
H.R. 2806,"Byron, Beverly B. [Rep.-D-MD-6]",Democratic,06/26/1987,100,MD
H.R. 2802,"Solarz, Stephen J. [Rep.-D-NY-13]",Democratic,06/25/1987,100,NY
H.R. 2782,"Roe, Robert A. [Rep.-D-NJ-8]",Democratic,06/25/1987,100,NJ
H.R. 2772,"Johnson, Tim [Rep.-D-SD-00]",Democratic,06/24/1987,100,SD
H.R. 2756,"Sawyer, Tom [Rep.-D-OH-14]",Democratic,06/23/1987,100,OH
H.R. 2741,"Annunzio, Frank [Rep.-D-IL-11]",Democratic,06/23/1987,100,IL
H.R. 2707,"Ridge, Thomas J. [Rep.-R-PA-21]",Republican,06/17/1987,100,PA
H.R. 2701,"Barton, Joe [Rep.-R-TX-6]",Republican,06/17/1987,100,TX
H.R. 2689,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,06/16/1987,100,FL
H.R. 2677,"Rhodes, John J., III [Rep.-R-AZ-1]",Republican,06/11/1987,100,AZ
H.R. 2672,"Kaptur, Marcy [Rep.-D-OH-9]",Democratic,06/11/1987,100,OH
H.R. 2652,"Mavroules, Nicholas [Rep.-D-MA-6]",Democratic,06/10/1987,100,MA
H.R. 2642,"Campbell, Ben Nighthorse [Rep.-D-CO-3]",Democratic,06/10/1987,100,CO
H.R. 2639,"Bereuter, Doug [Rep.-R-NE-1]",Republican,06/10/1987,100,NE
H.R. 2631,"Annunzio, Frank [Rep.-D-IL-11]",Democratic,06/09/1987,100,IL
H.R. 2629,"Young, Don [Rep.-R-AK-00]",Republican,06/08/1987,100,AK
H.R. 2628,"Whittaker, Bob [Rep.-R-KS-5]",Republican,06/08/1987,100,KS
H.R. 2616,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,06/04/1987,100,MS
H.R. 2615,"McCandless, Alfred A. (Al) [Rep.-R-CA-37]",Republican,06/04/1987,100,CA
H.R. 2598,"Lowry, Mike [Rep.-D-WA-7]",Democratic,06/04/1987,100,WA
H.R. 2583,"Edwards, Don [Rep.-D-CA-10]",Democratic,06/03/1987,100,CA
H.R. 2566,"Boggs, Corinne C. (Lindy) [Rep.-D-LA-2]",Democratic,06/02/1987,100,LA
H.R. 2511,"Schumer, Charles E. [Rep.-D-NY-10]",Democratic,05/21/1987,100,NY
H.R. 2480,"Jones, Walter B. [Rep.-D-NC-1]",Democratic,05/20/1987,100,NC
H.R. 2472,"Markey, Edward J. [Rep.-D-MA-7]",Democratic,05/19/1987,100,MA
H.R. 2470,"Stark, Fortney Pete [Rep.-D-CA-9]",Democratic,05/19/1987,100,CA
H.R. 2461,"Traficant, James A., Jr. [Rep.-D-OH-17]",Democratic,05/18/1987,100,OH
H.R. 2416,"Ray, Richard B. [Rep.-D-GA-3]",Democratic,05/13/1987,100,GA
H.R. 2401,"de la Garza, E. [Rep.-D-TX-15]",Democratic,05/13/1987,100,TX
H.R. 2399,"de la Garza, E. [Rep.-D-TX-15]",Democratic,05/13/1987,100,TX
H.R. 2370,"Owens, Wayne [Rep.-D-UT-2]",Democratic,05/11/1987,100,UT
H.R. 2360,"Rostenkowski, Dan [Rep.-D-IL-8]",Democratic,05/11/1987,100,IL
H.R. 2342,"Hutto, Earl [Rep.-D-FL-1]",Democratic,05/08/1987,100,FL
H.R. 2325,"Smith, Lamar [Rep.-R-TX-21]",Republican,05/07/1987,100,TX
H.R. 2310,"Mineta, Norman Y. [Rep.-D-CA-13]",Democratic,05/07/1987,100,CA
H.R. 2309,"de Lugo, Ron [Del.-D-VI-00]",Democratic,05/07/1987,100,VI
H.R. 2266,"Sharp, Philip R. [Rep.-D-IN-2]",Democratic,05/04/1987,100,IN
H.R. 2249,"Oakar, Mary Rose [Rep.-D-OH-20]",Democratic,04/30/1987,100,OH
H.R. 2243,"Kennedy, Joseph P., II [Rep.-D-MA-8]",Democratic,04/30/1987,100,MA
H.R. 2213,"Mavroules, Nicholas [Rep.-D-MA-6]",Democratic,04/29/1987,100,MA
H.R. 2210,"Jones, Walter B. [Rep.-D-NC-1]",Democratic,04/29/1987,100,NC
H.R. 2203,"Boggs, Corinne C. (Lindy) [Rep.-D-LA-2]",Democratic,04/29/1987,100,LA
H.R. 2166,"LaFalce, John J. [Rep.-D-NY-32]",Democratic,04/23/1987,100,NY
H.R. 2139,"Flippo, Ronnie G. [Rep.-D-AL-5]",Democratic,04/22/1987,100,AL
H.R. 2121,"Darden, George (Buddy) [Rep.-D-GA-7]",Democratic,04/22/1987,100,GA
H.R. 2112,"Stokes, Louis [Rep.-D-OH-21]",Democratic,04/22/1987,100,OH
H.R. 2109,"Edwards, Mickey [Rep.-R-OK-5]",Republican,04/21/1987,100,OK
H.R. 2100,"Swift, Al [Rep.-D-WA-2]",Democratic,04/21/1987,100,WA
H.R. 2046,"de la Garza, E. [Rep.-D-TX-15]",Democratic,04/09/1987,100,TX
H.R. 2035,"Atkins, Chester G. [Rep.-D-MA-5]",Democratic,04/09/1987,100,MA
H.R. 2032,"Anderson, Glenn M. [Rep.-D-CA-32]",Democratic,04/09/1987,100,CA
H.R. 1994,"Gordon, Bart [Rep.-D-TN-6]",Democratic,04/08/1987,100,TN
H.R. 1983,"Bennett, Charles E. [Rep.-D-FL-3]",Democratic,04/08/1987,100,FL
H.R. 1975,"Boucher, Rick [Rep.-D-VA-9]",Democratic,04/07/1987,100,VA
H.R. 1963,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,04/07/1987,100,AZ
H.R. 1947,"Ford, William D. [Rep.-D-MI-15]",Democratic,04/06/1987,100,MI
H.R. 1941,"Tauzin, W. J. (Billy) [Rep.-D-LA-3]",Democratic,04/06/1987,100,LA
H.R. 1939,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,04/02/1987,100,MN
H.R. 1900,"Owens, Major R. [Rep.-D-NY-12]",Democratic,04/01/1987,100,NY
H.R. 1864,"Barnard, Doug, Jr. [Rep.-D-GA-10]",Democratic,03/30/1987,100,GA
H.R. 1863,"AuCoin, Les [Rep.-D-OR-1]",Democratic,03/30/1987,100,OR
H.R. 1860,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,03/30/1987,100,MN
H.R. 1846,"Williams, Pat [Rep.-D-MT-1]",Democratic,03/30/1987,100,MT
H.R. 1841,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,03/26/1987,100,MA
H.R. 1827,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,03/25/1987,100,MS
H.R. 1826,"Kemp, Jack [Rep.-R-NY-31]",Republican,03/25/1987,100,NY
H.R. 1811,"Rowland, J. Roy [Rep.-D-GA-8]",Democratic,03/25/1987,100,GA
H.R. 1807,"Mavroules, Nicholas [Rep.-D-MA-6]",Democratic,03/25/1987,100,MA
H.R. 1783,"Aspin, Les [Rep.-D-WI-1]",Democratic,03/25/1987,100,WI
H.R. 1777,"Mica, Daniel Andrew [Rep.-D-FL-14]",Democratic,03/25/1987,100,FL
H.R. 1748,"Aspin, Les [Rep.-D-WI-1]",Democratic,03/23/1987,100,WI
H.R. 1744,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,03/19/1987,100,MN
H.R. 1720,"Ford, Harold E. [Rep.-D-TN-9]",Democratic,03/19/1987,100,TN
H.R. 1612,"Roe, Robert A. [Rep.-D-NJ-8]",Democratic,03/16/1987,100,NJ
H.R. 1596,"Hoyer, Steny H. [Rep.-D-MD-5]",Democratic,03/12/1987,100,MD
H.R. 1567,"DeFazio, Peter A. [Rep.-D-OR-4]",Democratic,03/11/1987,100,OR
H.R. 1505,"Ford, William D. [Rep.-D-MI-15]",Democratic,03/10/1987,100,MI
H.R. 1490,"Fawell, Harris W. [Rep.-R-IL-13]",Republican,03/09/1987,100,IL
H.R. 1473,"Wilson, Charles [Rep.-D-TX-2]",Democratic,03/05/1987,100,TX
H.R. 1467,"Studds, Gerry E. [Rep.-D-MA-10]",Democratic,03/05/1987,100,MA
H.R. 1454,"Parris, Stanford E. (Stan) [Rep.-R-VA-8]",Republican,03/05/1987,100,VA
H.R. 1451,"Kildee, Dale E. [Rep.-D-MI-7]",Democratic,03/05/1987,100,MI
H.R. 1444,"Gradison, Willis D., Jr. [Rep.-R-OH-2]",Republican,03/05/1987,100,OH
H.R. 1430,"Biaggi, Mario [Rep.-D-NY-19]",Democratic,03/05/1987,100,NY
H.R. 1418,"Brooks, Jack B. [Rep.-D-TX-9]",Democratic,03/04/1987,100,TX
H.R. 1414,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,03/04/1987,100,AZ
H.R. 1403,"Hastert, J. Dennis [Rep.-R-IL-14]",Republican,03/04/1987,100,IL
H.R. 1390,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,03/03/1987,100,NJ
H.R. 1388,"Frank, Barney [Rep.-D-MA-4]",Democratic,03/03/1987,100,MA
H.R. 1386,"Ford, William D. [Rep.-D-MI-15]",Democratic,03/03/1987,100,MI
H.R. 1385,"Boucher, Rick [Rep.-D-VA-9]",Democratic,03/03/1987,100,VA
H.R. 1366,"Kyl, Jon [Rep.-R-AZ-4]",Republican,03/03/1987,100,AZ
H.R. 1340,"Panetta, Leon [Rep.-D-CA-16]",Democratic,03/03/1987,100,CA
H.R. 1275,"Darden, George (Buddy) [Rep.-D-GA-7]",Democratic,02/25/1987,100,GA
H.R. 1270,"Stokes, Louis [Rep.-D-OH-21]",Democratic,02/25/1987,100,OH
H.R. 1223,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,02/24/1987,100,AZ
H.R. 1212,"Williams, Pat [Rep.-D-MT-1]",Democratic,02/24/1987,100,MT
H.R. 1207,"Dingell, John D. [Rep.-D-MI-16]",Democratic,02/24/1987,100,MI
H.R. 1205,"Chappell, Bill, Jr. [Rep.-D-FL-4]",Democratic,02/24/1987,100,FL
H.R. 1191,"Rowland, John G. [Rep.-R-CT-5]",Republican,02/19/1987,100,CT
H.R. 1163,"Glickman, Dan [Rep.-D-KS-4]",Democratic,02/19/1987,100,KS
H.R. 1162,"Glickman, Dan [Rep.-D-KS-4]",Democratic,02/19/1987,100,KS
H.R. 1158,"Fish, Hamilton, Jr. [Rep.-R-NY-21]",Republican,02/19/1987,100,NY
H.R. 1157,"English, Glenn [Rep.-D-OK-6]",Democratic,02/19/1987,100,OK
H.R. 1149,"Cardin, Benjamin L. [Rep.-D-MD-3]",Democratic,02/19/1987,100,MD
H.R. 1133,"Dymally, Mervyn M. [Rep.-D-CA-31]",Democratic,02/18/1987,100,CA
H.R. 1123,"Gunderson, Steve [Rep.-R-WI-3]",Republican,02/18/1987,100,WI
H.R. 1100,"Michel, Robert H. [Rep.-R-IL-18]",Republican,02/11/1987,100,IL
H.R. 1085,"Montgomery, G. V. (Sonny) [Rep.-D-MS-3]",Democratic,02/11/1987,100,MS
H.R. 1056,"Gonzalez, Henry B. [Rep.-D-TX-20]",Democratic,02/09/1987,100,TX
H.R. 1044,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,02/05/1987,100,AZ
H.R. 990,"Hunter, Duncan [Rep.-R-CA-45]",Republican,02/04/1987,100,CA
H.R. 945,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,02/03/1987,100,WA
H.R. 921,"Coelho, Anthony Lee [Rep.-D-CA-15]",Democratic,02/03/1987,100,CA
H.R. 900,"Rahall, Nick J., II [Rep.-D-WV-4]",Democratic,01/29/1987,100,WV
H.R. 812,"Walgren, Doug [Rep.-D-PA-18]",Democratic,01/28/1987,100,PA
H.R. 799,"Lehman, Richard H. [Rep.-D-CA-18]",Democratic,01/28/1987,100,CA
H.R. 797,"Kostmayer, Peter H. [Rep.-D-PA-8]",Democratic,01/28/1987,100,PA
H.R. 775,"Huckaby, Thomas J. (Jerry) [Rep.-D-LA-5]",Democratic,01/27/1987,100,LA
H.R. 712,"Cheney, Dick [Rep.-R-WY-00]",Republican,01/21/1987,100,WY
H.R. 626,"Bevill, Tom [Rep.-D-AL-4]",Democratic,01/21/1987,100,AL
H.R. 614,"Erdreich, Ben [Rep.-D-AL-6]",Democratic,01/20/1987,100,AL
H.R. 610,"Frost, Martin [Rep.-D-TX-24]",Democratic,01/08/1987,100,TX
H.R. 593,"Schulze, Richard T. [Rep.-R-PA-5]",Republican,01/08/1987,100,PA
H.R. 558,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,01/08/1987,100,WA
H.R. 525,"Coelho, Anthony Lee [Rep.-D-CA-15]",Democratic,01/07/1987,100,CA
H.R. 519,"Stallings, Richard H. [Rep.-D-ID-2]",Democratic,01/07/1987,100,ID
H.R. 517,"Slattery, Jim [Rep.-D-KS-2]",Democratic,01/07/1987,100,KS
H.R. 515,"Schumer, Charles E. [Rep.-D-NY-10]",Democratic,01/07/1987,100,NY
H.R. 442,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,01/06/1987,100,WA
H.R. 441,"Brooks, Jack B. [Rep.-D-TX-9]",Democratic,01/06/1987,100,TX
H.R. 439,"Bennett, Charles E. [Rep.-D-FL-3]",Democratic,01/06/1987,100,FL
H.R. 436,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,01/06/1987,100,MN
H.R. 403,"Richardson, Bill [Rep.-D-NM-3]",Democratic,01/06/1987,100,NM
H.R. 390,"Pepper, Claude [Rep.-D-FL-18]",Democratic,01/06/1987,100,FL
H.R. 348,"Dymally, Mervyn M. [Rep.-D-CA-31]",Democratic,01/06/1987,100,CA
H.R. 318,"Coleman, Ronald D. [Rep.-D-TX-16]",Democratic,01/06/1987,100,TX
H.R. 317,"Coelho, Anthony Lee [Rep.-D-CA-15]",Democratic,01/06/1987,100,CA
H.R. 307,"Broomfield, William S. [Rep.-R-MI-18]",Republican,01/06/1987,100,MI
H.R. 278,"Young, Don [Rep.-R-AK-00]",Republican,01/06/1987,100,AK
H.R. 242,"Roth, Toby [Rep.-R-WI-8]",Republican,01/06/1987,100,WI
H.R. 240,"Richardson, Bill [Rep.-D-NM-3]",Democratic,01/06/1987,100,NM
H.R. 191,"Miller, George [Rep.-D-CA-7]",Democratic,01/06/1987,100,CA
H.R. 148,"Kildee, Dale E. [Rep.-D-MI-7]",Democratic,01/06/1987,100,MI
H.R. 145,"Glickman, Dan [Rep.-D-KS-4]",Democratic,01/06/1987,100,KS
H.R. 27,"St Germain, Fernand J. [Rep.-D-RI-1]",Democratic,01/06/1987,100,RI
H.R. 14,"Hughes, William J. [Rep.-D-NJ-2]",Democratic,01/06/1987,100,NJ
H.R. 5,"Hawkins, Augustus F. [Rep.-D-CA-29]",Democratic,01/06/1987,100,CA
H.R. 2,"Anderson, Glenn M. [Rep.-D-CA-32]",Democratic,01/06/1987,100,CA
H.R. 1,"Howard, James J. [Rep.-D-NJ-3]",Democratic,01/06/1987,100,NJ
H.J.Res. 677,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,10/20/1988,100,WA
H.J.Res. 665,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,09/28/1988,100,WA
H.J.Res. 654,"Schumer, Charles E. [Rep.-D-NY-10]",Democratic,09/14/1988,100,NY
H.J.Res. 650,"Coelho, Anthony Lee [Rep.-D-CA-15]",Democratic,09/13/1988,100,CA
H.J.Res. 649,"Weldon, Curt [Rep.-R-PA-7]",Republican,09/09/1988,100,PA
H.J.Res. 648,"Schneider, Claudine [Rep.-R-RI-2]",Republican,09/08/1988,100,RI
H.J.Res. 644,"Spratt, John M., Jr. [Rep.-D-SC-5]",Democratic,08/11/1988,100,SC
H.J.Res. 629,"Slaughter, Louise McIntosh [Rep.-D-NY-30]",Democratic,08/02/1988,100,NY
H.J.Res. 626,"Stratton, Samuel S. [Rep.-D-NY-23]",Democratic,07/27/1988,100,NY
H.J.Res. 604,"Weldon, Curt [Rep.-R-PA-7]",Republican,06/30/1988,100,PA
H.J.Res. 602,"Atkins, Chester G. [Rep.-D-MA-5]",Democratic,06/30/1988,100,MA
H.J.Res. 600,"Waxman, Henry A. [Rep.-D-CA-24]",Democratic,06/27/1988,100,CA
H.J.Res. 587,"Bonior, David E. [Rep.-D-MI-12]",Democratic,06/08/1988,100,MI
H.J.Res. 583,"McDade, Joseph M. [Rep.-R-PA-10]",Republican,06/02/1988,100,PA
H.J.Res. 580,"Morella, Constance A. [Rep.-R-MD-8]",Republican,05/26/1988,100,MD
H.J.Res. 576,"Hefley, Joel [Rep.-R-CO-5]",Republican,05/24/1988,100,CO
H.J.Res. 573,"Frost, Martin [Rep.-D-TX-24]",Democratic,05/19/1988,100,TX
H.J.Res. 572,"Mfume, Kweisi [Rep.-D-MD-7]",Democratic,05/18/1988,100,MD
H.J.Res. 569,"DioGuardi, Joseph J. [Rep.-R-NY-20]",Republican,05/13/1988,100,NY
H.J.Res. 564,"Dixon, Julian C. [Rep.-D-CA-28]",Democratic,05/10/1988,100,CA
H.J.Res. 552,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,04/26/1988,100,MS
H.J.Res. 545,"Hutto, Earl [Rep.-D-FL-1]",Democratic,04/19/1988,100,FL
H.J.Res. 541,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,04/18/1988,100,WA
H.J.Res. 539,"Manton, Thomas J. [Rep.-D-NY-9]",Democratic,04/13/1988,100,NY
H.J.Res. 530,"Vucanovich, Barbara F. [Rep.-R-NV-2]",Republican,03/31/1988,100,NV
H.J.Res. 527,"Scheuer, James H. [Rep.-D-NY-8]",Democratic,03/30/1988,100,NY
H.J.Res. 525,"Gradison, Willis D., Jr. [Rep.-R-OH-2]",Republican,03/30/1988,100,OH
H.J.Res. 523,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,03/30/1988,100,WA
H.J.Res. 519,"Vento, Bruce F. [Rep.-D-MN-4]",Democratic,03/28/1988,100,MN
H.J.Res. 518,"Bentley, Helen Delich [Rep.-R-MD-2]",Republican,03/24/1988,100,MD
H.J.Res. 513,"Kennedy, Joseph P., II [Rep.-D-MA-8]",Democratic,03/23/1988,100,MA
H.J.Res. 508,"McCollum, Bill [Rep.-R-FL-5]",Republican,03/17/1988,100,FL
H.J.Res. 488,"Bilirakis, Michael [Rep.-R-FL-9]",Republican,03/09/1988,100,FL
H.J.Res. 485,"Dingell, John D. [Rep.-D-MI-16]",Democratic,03/03/1988,100,MI
H.J.Res. 480,"Boucher, Rick [Rep.-D-VA-9]",Democratic,03/02/1988,100,VA
H.J.Res. 475,"Borski, Robert A. [Rep.-D-PA-3]",Democratic,02/25/1988,100,PA
H.J.Res. 470,"Michel, Robert H. [Rep.-R-IL-18]",Republican,02/24/1988,100,IL
H.J.Res. 469,"Hawkins, Augustus F. [Rep.-D-CA-29]",Democratic,02/24/1988,100,CA
H.J.Res. 453,"Solarz, Stephen J. [Rep.-D-NY-13]",Democratic,02/08/1988,100,NY
H.J.Res. 446,"Kastenmeier, Robert W. [Rep.-D-WI-2]",Democratic,02/02/1988,100,WI
H.J.Res. 438,"Roth, Toby [Rep.-R-WI-8]",Republican,01/25/1988,100,WI
H.J.Res. 436,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,12/22/1987,100,WA
H.J.Res. 431,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,12/20/1987,100,MS
H.J.Res. 430,"Fascell, Dante B. [Rep.-D-FL-19]",Democratic,12/18/1987,100,FL
H.J.Res. 427,"Gonzalez, Henry B. [Rep.-D-TX-20]",Democratic,12/16/1987,100,TX
H.J.Res. 426,"Foley, Thomas S. [Rep.-D-WA-5]",Democratic,12/16/1987,100,WA
H.J.Res. 425,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,12/16/1987,100,MS
H.J.Res. 423,"de la Garza, E. [Rep.-D-TX-15]",Democratic,12/11/1987,100,TX
H.J.Res. 421,"Pepper, Claude [Rep.-D-FL-18]",Democratic,12/10/1987,100,FL
H.J.Res. 417,"Walgren, Doug [Rep.-D-PA-18]",Democratic,12/09/1987,100,PA
H.J.Res. 412,"Conte, Silvio O. [Rep.-R-MA-1]",Republican,12/02/1987,100,MA
H.J.Res. 404,"Gonzalez, Henry B. [Rep.-D-TX-20]",Democratic,11/19/1987,100,TX
H.J.Res. 402,"Howard, James J. [Rep.-D-NJ-3]",Democratic,11/17/1987,100,NJ
H.J.Res. 395,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,10/29/1987,100,MS
H.J.Res. 394,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,10/29/1987,100,MS
H.J.Res. 376,"Mack, Connie, III [Rep.-R-FL-13]",Republican,10/14/1987,100,FL
H.J.Res. 373,"Howard, James J. [Rep.-D-NJ-3]",Democratic,10/13/1987,100,NJ
H.J.Res. 368,"Leland, Mickey [Rep.-D-TX-18]",Democratic,10/01/1987,100,TX
H.J.Res. 362,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,09/17/1987,100,MS
H.J.Res. 355,"Gilman, Benjamin A. [Rep.-R-NY-22]",Republican,08/07/1987,100,NY
H.J.Res. 347,"Bates, Jim [Rep.-D-CA-44]",Democratic,08/04/1987,100,CA
H.J.Res. 338,"Dingell, John D. [Rep.-D-MI-16]",Democratic,07/21/1987,100,MI
H.J.Res. 335,"Schuette, Bill [Rep.-R-MI-10]",Republican,07/13/1987,100,MI
H.J.Res. 324,Sponsor information not received,,06/23/1987,100,N/A
H.J.Res. 313,"Biaggi, Mario [Rep.-D-NY-19]",Democratic,06/11/1987,100,NY
H.J.Res. 309,"Coelho, Anthony Lee [Rep.-D-CA-15]",Democratic,06/10/1987,100,CA
H.J.Res. 290,"Weldon, Curt [Rep.-R-PA-7]",Republican,05/21/1987,100,PA
H.J.Res. 284,"Udall, Morris K. [Rep.-D-AZ-2]",Democratic,05/18/1987,100,AZ
H.J.Res. 283,"Roybal, Edward R. [Rep.-D-CA-25]",Democratic,05/18/1987,100,CA
H.J.Res. 280,"Wylie, Chalmers P. [Rep.-R-OH-15]",Republican,05/13/1987,100,OH
H.J.Res. 270,"de la Garza, E. [Rep.-D-TX-15]",Democratic,05/07/1987,100,TX
H.J.Res. 255,"Nelson, Bill [Rep.-D-FL-11]",Democratic,04/23/1987,100,FL
H.J.Res. 234,"Gradison, Willis D., Jr. [Rep.-R-OH-2]",Republican,04/08/1987,100,OH
H.J.Res. 224,"Nielson, Howard C. [Rep.-R-UT-3]",Republican,04/01/1987,100,UT
H.J.Res. 216,"Solarz, Stephen J. [Rep.-D-NY-13]",Democratic,03/30/1987,100,NY
H.J.Res. 200,"Michel, Robert H. [Rep.-R-IL-18]",Republican,03/24/1987,100,IL
H.J.Res. 199,"Coelho, Anthony Lee [Rep.-D-CA-15]",Democratic,03/24/1987,100,CA
H.J.Res. 181,"Miller, Clarence E. [Rep.-R-OH-10]",Republican,03/10/1987,100,OH
H.J.Res. 178,"Espy, Mike [Rep.-D-MS-2]",Democratic,03/10/1987,100,MS
H.J.Res. 153,"Florio, James J. [Rep.-D-NJ-1]",Democratic,02/19/1987,100,NJ
H.J.Res. 140,"Visclosky, Peter J. [Rep.-D-IN-1]",Democratic,02/05/1987,100,IN
H.J.Res. 138,"Smith, Lawrence [Rep.-D-FL-16]",Democratic,02/04/1987,100,FL
H.J.Res. 137,"Shumway, Norman D. [Rep.-R-CA-14]",Republican,02/04/1987,100,CA
H.J.Res. 134,"Manton, Thomas J. [Rep.-D-NY-9]",Democratic,02/04/1987,100,NY
H.J.Res. 131,"Hunter, Duncan [Rep.-R-CA-45]",Republican,02/04/1987,100,CA
H.J.Res. 130,"Snowe, Olympia J. [Rep.-R-ME-2]",Republican,02/03/1987,100,ME
H.J.Res. 122,"Moorhead, Carlos J. [Rep.-R-CA-22]",Republican,01/29/1987,100,CA
H.J.Res. 119,"Dymally, Mervyn M. [Rep.-D-CA-31]",Democratic,01/29/1987,100,CA
H.J.Res. 106,"Dymally, Mervyn M. [Rep.-D-CA-31]",Democratic,01/27/1987,100,CA
H.J.Res. 102,"Whitten, Jamie L. [Rep.-D-MS-1]",Democratic,01/22/1987,100,MS
H.J.Res. 97,"Richardson, Bill [Rep.-D-NM-3]",Democratic,01/21/1987,100,NM
