legislation_number,sponsor,party_of_sponsor,date_of_introduction,congress,state
H.R. 6014,"Nolan, Richard M. [Rep.-D-MN-8]",Democratic,09/13/2016,114,MN
H.R. 6007,"McCarthy, Kevin [Rep.-R-CA-23]",Republican,09/13/2016,114,CA
H.R. 5995,"Meadows, Mark [Rep.-R-NC-11]",Republican,09/12/2016,114,NC
H.R. 5985,"Miller, Jeff [Rep.-R-FL-1]",Republican,09/09/2016,114,FL
H.R. 5948,"Davis, Susan A. [Rep.-D-CA-53]",Democratic,09/07/2016,114,CA
H.R. 5946,"Dold, Robert J. [Rep.-R-IL-10]",Republican,09/07/2016,114,IL
H.R. 5944,"Upton, Fred [Rep.-R-MI-6]",Republican,09/07/2016,114,MI
H.R. 5937,"Miller, Jeff [Rep.-R-FL-1]",Republican,09/06/2016,114,FL
H.R. 5936,"Miller, Jeff [Rep.-R-FL-1]",Republican,09/06/2016,114,FL
H.R. 5889,"Sablan, Gregorio Kilili Camacho [Del.-D-MP-00]",Democratic,07/14/2016,114,MP
H.R. 5883,"Rouzer, David [Rep.-R-NC-7]",Republican,07/14/2016,114,NC
H.R. 5877,"Ratcliffe, John [Rep.-R-TX-4]",Republican,07/14/2016,114,TX
H.R. 5873,"O'Rourke, Beto [Rep.-D-TX-16]",Democratic,07/14/2016,114,TX
H.R. 5798,"Schakowsky, Janice D. [Rep.-D-IL-9]",Democratic,07/14/2016,114,IL
H.R. 5790,"Chaffetz, Jason [Rep.-R-UT-3]",Republican,07/14/2016,114,UT
H.R. 5785,"Russell, Steve [Rep.-R-OK-5]",Republican,07/14/2016,114,OK
H.R. 5722,"Kennedy, Joseph P., III [Rep.-D-MA-4]",Democratic,07/11/2016,114,MA
H.R. 5687,"Hice, Jody B. [Rep.-R-GA-10]",Republican,07/08/2016,114,GA
H.R. 5676,"Quigley, Mike [Rep.-D-IL-5]",Democratic,07/07/2016,114,IL
H.R. 5612,"Price, Tom [Rep.-R-GA-6]",Republican,07/01/2016,114,GA
H.R. 5591,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,06/28/2016,114,TX
H.R. 5588,"Abraham, Ralph Lee [Rep.-R-LA-5]",Republican,06/28/2016,114,LA
H.R. 5578,"Walters, Mimi [Rep.-R-CA-45]",Republican,06/24/2016,114,CA
H.R. 5509,"Brooks, Susan W. [Rep.-R-IN-5]",Republican,06/16/2016,114,IN
H.R. 5392,"Young, David [Rep.-R-IA-3]",Republican,06/07/2016,114,IA
H.R. 5356,"Brady, Kevin [Rep.-R-TX-8]",Republican,05/26/2016,114,TX
H.R. 5325,"Graves, Tom [Rep.-R-GA-14]",Republican,05/25/2016,114,GA
H.R. 5309,"Kelly, Trent [Rep.-R-MS-1]",Republican,05/23/2016,114,MS
H.R. 5252,"Hurd, Will [Rep.-R-TX-23]",Republican,05/16/2016,114,TX
H.R. 5150,"Donovan, Daniel M., Jr. [Rep.-R-NY-11]",Republican,04/29/2016,114,NY
H.R. 5147,"Cicilline, David N. [Rep.-D-RI-1]",Democratic,04/29/2016,114,RI
H.R. 5111,"Lance, Leonard [Rep.-R-NJ-7]",Republican,04/28/2016,114,NJ
H.R. 5099,"Ashford, Brad [Rep.-D-NE-2]",Democratic,04/28/2016,114,NE
H.R. 5065,"Herrera Beutler, Jaime [Rep.-R-WA-3]",Republican,04/26/2016,114,WA
H.R. 5028,"Lawrence, Brenda L. [Rep.-D-MI-14]",Democratic,04/21/2016,114,MI
H.R. 5015,"Rouzer, David [Rep.-R-NC-7]",Republican,04/20/2016,114,NC
H.R. 4987,"Miller, Jeff [Rep.-R-FL-1]",Republican,04/18/2016,114,FL
H.R. 4975,"Ashford, Brad [Rep.-D-NE-2]",Democratic,04/18/2016,114,NE
H.R. 4960,"Foster, Bill [Rep.-D-IL-11]",Democratic,04/15/2016,114,IL
H.R. 4957,"Carson, André [Rep.-D-IN-7]",Democratic,04/15/2016,114,IN
H.R. 4939,"Engel, Eliot L. [Rep.-D-NY-16]",Democratic,04/14/2016,114,NY
H.R. 4925,"Latta, Robert E. [Rep.-R-OH-5]",Republican,04/13/2016,114,OH
H.R. 4923,"Brady, Kevin [Rep.-R-TX-8]",Republican,04/13/2016,114,TX
H.R. 4904,"Cartwright, Matt [Rep.-D-PA-17]",Democratic,04/12/2016,114,PA
H.R. 4902,"Hurd, Will [Rep.-R-TX-23]",Republican,04/12/2016,114,TX
H.R. 4887,"Visclosky, Peter J. [Rep.-D-IN-1]",Democratic,03/23/2016,114,IN
H.R. 4877,"Olson, Pete [Rep.-R-TX-22]",Republican,03/23/2016,114,TX
H.R. 4875,"Meehan, Patrick [Rep.-R-PA-7]",Republican,03/23/2016,114,PA
H.R. 4777,"Sewell, Terri A. [Rep.-D-AL-7]",Democratic,03/17/2016,114,AL
H.R. 4761,"Chu, Judy [Rep.-D-CA-27]",Democratic,03/16/2016,114,CA
H.R. 4747,"Scott, David [Rep.-D-GA-13]",Democratic,03/15/2016,114,GA
H.R. 4721,"Shuster, Bill [Rep.-R-PA-9]",Republican,03/10/2016,114,PA
H.R. 4680,"Bishop, Rob [Rep.-R-UT-1]",Republican,03/03/2016,114,UT
H.R. 4665,"Beyer, Donald S., Jr. [Rep.-D-VA-8]",Democratic,03/02/2016,114,VA
H.R. 4618,"Collins, Doug [Rep.-R-GA-9]",Republican,02/25/2016,114,GA
H.R. 4605,"Blum, Rod [Rep.-R-IA-1]",Republican,02/24/2016,114,IA
H.R. 4511,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,02/09/2016,114,NJ
H.R. 4465,"Denham, Jeff [Rep.-R-CA-10]",Republican,02/04/2016,114,CA
H.R. 4437,"Miller, Jeff [Rep.-R-FL-1]",Republican,02/02/2016,114,FL
H.R. 4425,"Emmer, Tom [Rep.-R-MN-6]",Republican,02/02/2016,114,MN
H.R. 4419,"Norton, Eleanor Holmes [Del.-D-DC-00]",Democratic,02/01/2016,114,DC
H.R. 4372,"Collins, Chris [Rep.-R-NY-27]",Republican,01/12/2016,114,NY
H.R. 4352,"Moulton, Seth [Rep.-D-MA-6]",Democratic,01/08/2016,114,MA
H.R. 4336,"McSally, Martha [Rep.-R-AZ-2]",Republican,01/06/2016,114,AZ
H.R. 4246,"Cohen, Steve [Rep.-D-TN-9]",Democratic,12/15/2015,114,TN
H.R. 4238,"Meng, Grace [Rep.-D-NY-6]",Democratic,12/11/2015,114,NY
H.R. 4188,"Hunter, Duncan D. [Rep.-R-CA-50]",Republican,12/08/2015,114,CA
H.R. 4056,"Mica, John L. [Rep.-R-FL-7]",Republican,11/18/2015,114,FL
H.R. 4046,"Duffy, Sean P. [Rep.-R-WI-7]",Republican,11/17/2015,114,WI
H.R. 4010,"Gallego, Ruben [Rep.-D-AZ-7]",Democratic,11/16/2015,114,AZ
H.R. 3996,"Shuster, Bill [Rep.-R-PA-9]",Republican,11/16/2015,114,PA
H.R. 3969,"Heck, Joseph J. [Rep.-R-NV-3]",Republican,11/05/2015,114,NV
H.R. 3953,"Bilirakis, Gus M. [Rep.-R-FL-12]",Republican,11/05/2015,114,FL
H.R. 3937,"Butterfield, G. K. [Rep.-D-NC-1]",Democratic,11/05/2015,114,NC
H.R. 3931,"Westerman, Bruce [Rep.-R-AR-4]",Republican,11/04/2015,114,AR
H.R. 3866,"Norcross, Donald [Rep.-D-NJ-1]",Democratic,10/29/2015,114,NJ
H.R. 3842,"Carter, Earl L. ""Buddy"" [Rep.-R-GA-1]",Republican,10/28/2015,114,GA
H.R. 3831,"Brady, Kevin [Rep.-R-TX-8]",Republican,10/26/2015,114,TX
H.R. 3819,"Shuster, Bill [Rep.-R-PA-9]",Republican,10/23/2015,114,PA
H.R. 3784,"Carney, John C., Jr. [Rep.-D-DE-00]",Democratic,10/21/2015,114,DE
H.R. 3766,"Poe, Ted [Rep.-R-TX-2]",Republican,10/20/2015,114,TX
H.R. 3735,"Adams, Alma S. [Rep.-D-NC-12]",Democratic,10/09/2015,114,NC
H.R. 3700,"Luetkemeyer, Blaine [Rep.-R-MO-3]",Republican,10/07/2015,114,MO
H.R. 3614,"Shuster, Bill [Rep.-R-PA-9]",Republican,09/25/2015,114,PA
H.R. 3601,"Langevin, James R. [Rep.-D-RI-2]",Democratic,09/24/2015,114,RI
H.R. 3594,"Bishop, Mike [Rep.-R-MI-8]",Republican,09/24/2015,114,MI
H.R. 3471,"Walorski, Jackie [Rep.-R-IN-2]",Republican,09/10/2015,114,IN
H.R. 3274,"Johnson, Henry C. ""Hank,"" Jr. [Rep.-D-GA-4]",Democratic,07/29/2015,114,GA
H.R. 3262,"Shimkus, John [Rep.-R-IL-15]",Republican,07/28/2015,114,IL
H.R. 3236,"Shuster, Bill [Rep.-R-PA-9]",Republican,07/28/2015,114,PA
H.R. 3218,"Capps, Lois [Rep.-D-CA-24]",Democratic,07/27/2015,114,CA
H.R. 3209,"Paulsen, Erik [Rep.-R-MN-3]",Republican,07/23/2015,114,MN
H.R. 3116,"Lieu, Ted [Rep.-D-CA-33]",Democratic,07/20/2015,114,CA
H.R. 3114,"Napolitano, Grace F. [Rep.-D-CA-32]",Democratic,07/20/2015,114,CA
H.R. 3082,"Richmond, Cedric L. [Rep.-D-LA-2]",Democratic,07/15/2015,114,LA
H.R. 3059,"Russell, Steve [Rep.-R-OK-5]",Republican,07/14/2015,114,OK
H.R. 3033,"Smith, Lamar [Rep.-R-TX-21]",Republican,07/13/2015,114,TX
H.R. 3004,"Clyburn, James E. [Rep.-D-SC-6]",Democratic,07/09/2015,114,SC
H.R. 2928,"Hill, J. French [Rep.-R-AR-2]",Republican,06/25/2015,114,AR
H.R. 2908,"Clay, Wm. Lacy [Rep.-D-MO-1]",Democratic,06/25/2015,114,MO
H.R. 2835,"McSally, Martha [Rep.-R-AZ-2]",Republican,06/18/2015,114,AZ
H.R. 2820,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,06/18/2015,114,NJ
H.R. 2814,"Roe, David P. [Rep.-R-TN-1]",Republican,06/17/2015,114,TN
H.R. 2733,"Amodei, Mark E. [Rep.-R-NV-2]",Republican,06/11/2015,114,NV
H.R. 2726,"Posey, Bill [Rep.-R-FL-8]",Republican,06/10/2015,114,FL
H.R. 2722,"Maloney, Carolyn B. [Rep.-D-NY-12]",Democratic,06/10/2015,114,NY
H.R. 2693,"Brat, Dave [Rep.-R-VA-7]",Republican,06/09/2015,114,VA
H.R. 2620,"Scott, David [Rep.-D-GA-13]",Democratic,06/02/2015,114,GA
H.R. 2617,"Radewagen, Aumua Amata Coleman [Del.-R-AS-00]",Republican,06/02/2015,114,AS
H.R. 2615,"Plaskett, Stacey E. [Del.-D-VI-00]",Democratic,06/02/2015,114,VI
H.R. 2607,"Crowley, Joseph [Rep.-D-NY-14]",Democratic,06/02/2015,114,NY
H.R. 2576,"Shimkus, John [Rep.-R-IL-15]",Republican,05/26/2015,114,IL
H.R. 2559,"Smith, Lamar [Rep.-R-TX-21]",Republican,05/21/2015,114,TX
H.R. 2499,"Chabot, Steve [Rep.-R-OH-1]",Republican,05/21/2015,114,OH
H.R. 2496,"Coffman, Mike [Rep.-R-CO-6]",Republican,05/21/2015,114,CO
H.R. 2494,"Royce, Edward R. [Rep.-R-CA-39]",Republican,05/21/2015,114,CA
H.R. 2458,"Richmond, Cedric L. [Rep.-D-LA-2]",Democratic,05/19/2015,114,LA
H.R. 2353,"Shuster, Bill [Rep.-R-PA-9]",Republican,05/15/2015,114,PA
H.R. 2297,"Royce, Edward R. [Rep.-R-CA-39]",Republican,05/13/2015,114,CA
H.R. 2270,"Heck, Denny [Rep.-D-WA-10]",Democratic,05/12/2015,114,WA
H.R. 2262,"McCarthy, Kevin [Rep.-R-CA-23]",Republican,05/12/2015,114,CA
H.R. 2252,"Hurd, Will [Rep.-R-TX-23]",Republican,05/12/2015,114,TX
H.R. 2250,"Graves, Tom [Rep.-R-GA-14]",Republican,05/12/2015,114,GA
H.R. 2212,"LaMalfa, Doug [Rep.-R-CA-1]",Republican,05/01/2015,114,CA
H.R. 2146,"Reichert, David G. [Rep.-R-WA-8]",Republican,04/30/2015,114,WA
H.R. 2137,"Collins, Doug [Rep.-R-GA-9]",Republican,04/30/2015,114,GA
H.R. 2131,"Clyburn, James E. [Rep.-D-SC-6]",Democratic,04/30/2015,114,SC
H.R. 2051,"Conaway, K. Michael [Rep.-R-TX-11]",Republican,04/28/2015,114,TX
H.R. 2048,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,04/28/2015,114,WI
H.R. 2029,"Dent, Charles W. [Rep.-R-PA-15]",Republican,04/24/2015,114,PA
H.R. 2028,"Simpson, Michael K. [Rep.-R-ID-2]",Republican,04/24/2015,114,ID
H.R. 1884,"Slaughter, Louise McIntosh [Rep.-D-NY-25]",Democratic,04/16/2015,114,NY
H.R. 1831,"Ryan, Paul D. [Rep.-R-WI-1]",Republican,04/16/2015,114,WI
H.R. 1762,"Walden, Greg [Rep.-R-OR-2]",Republican,04/13/2015,114,OR
H.R. 1755,"Miller, Jeff [Rep.-R-FL-1]",Republican,04/13/2015,114,FL
H.R. 1690,"Doyle, Michael F. [Rep.-D-PA-14]",Democratic,03/26/2015,114,PA
H.R. 1670,"Lynch, Stephen F. [Rep.-D-MA-8]",Democratic,03/26/2015,114,MA
H.R. 1626,"Hurd, Will [Rep.-R-TX-23]",Republican,03/25/2015,114,TX
H.R. 1624,"Guthrie, Brett [Rep.-R-KY-2]",Republican,03/25/2015,114,KY
H.R. 1531,"Connolly, Gerald E. [Rep.-D-VA-11]",Democratic,03/23/2015,114,VA
H.R. 1527,"Jeffries, Hakeem S. [Rep.-D-NY-8]",Democratic,03/23/2015,114,NY
H.R. 1493,"Engel, Eliot L. [Rep.-D-NY-16]",Democratic,03/19/2015,114,NY
H.R. 1475,"Johnson, Sam [Rep.-R-TX-3]",Republican,03/19/2015,114,TX
H.R. 1442,"Gibson, Christopher P. [Rep.-R-NY-19]",Republican,03/18/2015,114,NY
H.R. 1428,"Sensenbrenner, F. James, Jr. [Rep.-R-WI-5]",Republican,03/18/2015,114,WI
H.R. 1350,"Serrano, Jose E. [Rep.-D-NY-15]",Democratic,03/10/2015,114,NY
H.R. 1326,"Ross, Dennis A. [Rep.-R-FL-15]",Republican,03/04/2015,114,FL
H.R. 1321,"Pallone, Frank, Jr. [Rep.-D-NJ-6]",Democratic,03/04/2015,114,NJ
H.R. 1314,"Meehan, Patrick [Rep.-R-PA-7]",Republican,03/04/2015,114,PA
H.R. 1295,"Holding, George [Rep.-R-NC-13]",Republican,03/04/2015,114,NC
H.R. 1213,"Miller, Candice S. [Rep.-R-MI-10]",Republican,03/03/2015,114,MI
H.R. 1191,"Barletta, Lou [Rep.-R-PA-11]",Republican,03/02/2015,114,PA
H.R. 1150,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,02/27/2015,114,NJ
H.R. 1138,"Simpson, Michael K. [Rep.-R-ID-2]",Republican,02/26/2015,114,ID
H.R. 1132,"McNerney, Jerry [Rep.-D-CA-9]",Democratic,02/26/2015,114,CA
H.R. 1092,"Wilson, Frederica S. [Rep.-D-FL-24]",Democratic,02/25/2015,114,FL
H.R. 1075,"Grijalva, Raúl M. [Rep.-D-AZ-3]",Democratic,02/25/2015,114,AZ
H.R. 1020,"Smith, Lamar [Rep.-R-TX-21]",Republican,02/20/2015,114,TX
H.R. 960,"Tiberi, Patrick J. [Rep.-R-OH-12]",Republican,02/12/2015,114,OH
H.R. 907,"Ros-Lehtinen, Ileana [Rep.-R-FL-27]",Republican,02/12/2015,114,FL
H.R. 893,"Fortenberry, Jeff [Rep.-R-NE-1]",Republican,02/11/2015,114,NE
H.R. 891,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,02/11/2015,114,TX
H.R. 890,"Clawson, Curt [Rep.-R-FL-19]",Republican,02/11/2015,114,FL
H.R. 876,"Doggett, Lloyd [Rep.-D-TX-35]",Democratic,02/11/2015,114,TX
H.R. 875,"Cuellar, Henry [Rep.-D-TX-28]",Democratic,02/11/2015,114,TX
H.R. 845,"Lummis, Cynthia M. [Rep.-R-WY-00]",Republican,02/10/2015,114,WY
H.R. 812,"Simpson, Michael K. [Rep.-R-ID-2]",Republican,02/09/2015,114,ID
H.R. 774,"Bordallo, Madeleine Z. [Del.-D-GU-00]",Democratic,02/05/2015,114,GU
H.R. 757,"Royce, Edward R. [Rep.-R-CA-39]",Republican,02/05/2015,114,CA
H.R. 728,"Luetkemeyer, Blaine [Rep.-R-MO-3]",Republican,02/04/2015,114,MO
H.R. 720,"Katko, John [Rep.-R-NY-24]",Republican,02/04/2015,114,NY
H.R. 719,"Katko, John [Rep.-R-NY-24]",Republican,02/04/2015,114,NY
H.R. 710,"Jackson Lee, Sheila [Rep.-D-TX-18]",Democratic,02/04/2015,114,TX
H.R. 651,"Cicilline, David N. [Rep.-D-RI-1]",Democratic,02/02/2015,114,RI
H.R. 644,"Reed, Tom [Rep.-R-NY-23]",Republican,02/02/2015,114,NY
H.R. 639,"Pitts, Joseph R. [Rep.-R-PA-16]",Republican,02/02/2015,114,PA
H.R. 636,"Tiberi, Patrick J. [Rep.-R-OH-12]",Republican,02/02/2015,114,OH
H.R. 623,"Brooks, Susan W. [Rep.-R-IN-5]",Republican,01/30/2015,114,IN
H.R. 615,"Payne, Donald M., Jr. [Rep.-D-NJ-10]",Democratic,01/28/2015,114,NJ
H.R. 606,"Paulsen, Erik [Rep.-R-MN-3]",Republican,01/28/2015,114,MN
H.R. 558,"Chabot, Steve [Rep.-R-OH-1]",Republican,01/27/2015,114,OH
H.R. 533,"Mullin, Markwayne [Rep.-R-OK-2]",Republican,01/26/2015,114,OK
H.R. 515,"Smith, Christopher H. [Rep.-R-NJ-4]",Republican,01/22/2015,114,NJ
H.R. 487,"Mullin, Markwayne [Rep.-R-OK-2]",Republican,01/22/2015,114,OK
H.R. 433,"Thompson, Glenn [Rep.-R-PA-5]",Republican,01/21/2015,114,PA
H.R. 431,"Sewell, Terri A. [Rep.-D-AL-7]",Democratic,01/21/2015,114,AL
H.R. 324,"Wagner, Ann [Rep.-R-MO-2]",Republican,01/13/2015,114,MO
H.R. 323,"Wagner, Ann [Rep.-R-MO-2]",Republican,01/13/2015,114,MO
H.R. 322,"Wagner, Ann [Rep.-R-MO-2]",Republican,01/13/2015,114,MO
H.R. 313,"Lynch, Stephen F. [Rep.-D-MA-8]",Democratic,01/13/2015,114,MA
H.R. 240,"Rogers, Harold [Rep.-R-KY-5]",Republican,01/09/2015,114,KY
H.R. 212,"Latta, Robert E. [Rep.-R-OH-5]",Republican,01/08/2015,114,OH
H.R. 208,"Velazquez, Nydia M. [Rep.-D-NY-7]",Democratic,01/08/2015,114,NY
H.R. 203,"Walz, Timothy J. [Rep.-D-MN-1]",Democratic,01/07/2015,114,MN
H.R. 136,"Issa, Darrell E. [Rep.-R-CA-49]",Republican,01/06/2015,114,CA
H.R. 91,"Buchanan, Vern [Rep.-R-FL-16]",Republican,01/06/2015,114,FL
H.R. 34,"Bonamici, Suzanne [Rep.-D-OR-1]",Democratic,01/06/2015,114,OR
H.R. 33,"Barletta, Lou [Rep.-R-PA-11]",Republican,01/06/2015,114,PA
H.R. 26,"Neugebauer, Randy [Rep.-R-TX-19]",Republican,01/06/2015,114,TX
H.R. 23,"Neugebauer, Randy [Rep.-R-TX-19]",Republican,01/06/2015,114,TX
H.R. 22,"Davis, Rodney [Rep.-R-IL-13]",Republican,01/06/2015,114,IL
H.R. 2,"Burgess, Michael C. [Rep.-R-TX-26]",Republican,03/24/2015,114,TX
H.J.Res. 78,"Rogers, Harold [Rep.-R-KY-5]",Republican,12/16/2015,114,KY
H.J.Res. 76,"McCarthy, Kevin [Rep.-R-CA-23]",Republican,12/15/2015,114,CA
H.J.Res. 10,"Johnson, Sam [Rep.-R-TX-3]",Republican,01/07/2015,114,TX
S. 3492,"Peters, Gary C. [Sen.-D-MI-00]",Democratic,12/01/2016,114,MI
S. 3395,"Thune, John [Sen.-R-SD-00]",Republican,09/27/2016,114,SD
S. 3283,"Gardner, Cory [Sen.-R-CO-00]",Republican,07/14/2016,114,CO
S. 3207,"Schumer, Charles E. [Sen.-D-NY-00]",Democratic,07/13/2016,114,NY
S. 3183,"Moran, Jerry [Sen.-R-KS-00]",Republican,07/13/2016,114,KS
S. 3084,"Gardner, Cory [Sen.-R-CO-00]",Republican,06/22/2016,114,CO
S. 3076,"Cotton, Tom [Sen.-R-AR-00]",Republican,06/20/2016,114,AR
S. 3055,"Burr, Richard [Sen.-R-NC-00]",Republican,06/14/2016,114,NC
S. 3028,"Cantwell, Maria [Sen.-D-WA-00]",Democratic,06/07/2016,114,WA
S. 2974,"Klobuchar, Amy [Sen.-D-MN-00]",Democratic,05/23/2016,114,MN
S. 2971,"Portman, Rob [Sen.-R-OH-00]",Republican,05/23/2016,114,OH
S. 2943,"McCain, John [Sen.-R-AZ-00]",Republican,05/18/2016,114,AZ
S. 2893,"Grassley, Chuck [Sen.-R-IA-00]",Republican,04/28/2016,114,IA
S. 2873,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,04/28/2016,114,UT
S. 2854,"Burr, Richard [Sen.-R-NC-00]",Republican,04/26/2016,114,NC
S. 2845,"Rubio, Marco [Sen.-R-FL-00]",Republican,04/25/2016,114,FL
S. 2840,"Cornyn, John [Sen.-R-TX-00]",Republican,04/21/2016,114,TX
S. 2755,"Blunt, Roy [Sen.-R-MO-00]",Republican,04/06/2016,114,MO
S. 2754,"Cassidy, Bill [Sen.-R-LA-00]",Republican,04/06/2016,114,LA
S. 2683,"Hirono, Mazie K. [Sen.-D-HI-00]",Democratic,03/15/2016,114,HI
S. 2577,"Cornyn, John [Sen.-R-TX-00]",Republican,02/24/2016,114,TX
S. 2512,"Franken, Al [Sen.-D-MN-00]",Democratic,02/08/2016,114,MN
S. 2487,"Boxer, Barbara [Sen.-D-CA-00]",Democratic,02/03/2016,114,CA
S. 2426,"Gardner, Cory [Sen.-R-CO-00]",Republican,12/18/2015,114,CO
S. 2425,"Portman, Rob [Sen.-R-OH-00]",Republican,12/18/2015,114,OH
S. 2393,"Whitehouse, Sheldon [Sen.-D-RI-00]",Democratic,12/10/2015,114,RI
S. 2328,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,11/19/2015,114,MS
S. 2276,"Fischer, Deb [Sen.-R-NE-00]",Republican,11/10/2015,114,NE
S. 2234,"Blunt, Roy [Sen.-R-MO-00]",Republican,11/04/2015,114,MO
S. 2162,"Blunt, Roy [Sen.-R-MO-00]",Republican,10/07/2015,114,MO
S. 2152,"Corker, Bob [Sen.-R-TN-00]",Republican,10/07/2015,114,TN
S. 2143,"Cornyn, John [Sen.-R-TX-00]",Republican,10/06/2015,114,TX
S. 2133,"Carper, Thomas R. [Sen.-D-DE-00]",Democratic,10/05/2015,114,DE
S. 2109,"Johnson, Ron [Sen.-R-WI-00]",Republican,09/30/2015,114,WI
S. 2082,"Isakson, Johnny [Sen.-R-GA-00]",Republican,09/25/2015,114,GA
S. 2078,"Corker, Bob [Sen.-R-TN-00]",Republican,09/24/2015,114,TN
S. 2040,"Cornyn, John [Sen.-R-TX-00]",Republican,09/16/2015,114,TX
S. 2036,"Vitter, David [Sen.-R-LA-00]",Republican,09/15/2015,114,LA
S. 1915,"Ayotte, Kelly [Sen.-R-NH-00]",Republican,08/03/2015,114,NH
S. 1890,"Hatch, Orrin G. [Sen.-R-UT-00]",Republican,07/29/2015,114,UT
S. 1878,"Casey, Robert P., Jr. [Sen.-D-PA-00]",Democratic,07/28/2015,114,PA
S. 1826,"Johnson, Ron [Sen.-R-WI-00]",Republican,07/22/2015,114,WI
S. 1808,"Heitkamp, Heidi [Sen.-D-ND-00]",Democratic,07/21/2015,114,ND
S. 1707,"Boozman, John [Sen.-R-AR-00]",Republican,07/07/2015,114,AR
S. 1698,"Tillis, Thomas [Sen.-R-NC-00]",Republican,06/25/2015,114,NC
S. 1638,"Johnson, Ron [Sen.-R-WI-00]",Republican,06/18/2015,114,WI
S. 1635,"Corker, Bob [Sen.-R-TN-00]",Republican,06/18/2015,114,TN
S. 1632,"Collins, Susan M. [Sen.-R-ME-00]",Republican,06/18/2015,114,ME
S. 1629,"Johnson, Ron [Sen.-R-WI-00]",Republican,06/18/2015,114,WI
S. 1596,"Portman, Rob [Sen.-R-OH-00]",Republican,06/17/2015,114,OH
S. 1580,"Tester, Jon [Sen.-D-MT-00]",Democratic,06/16/2015,114,MT
S. 1579,"Schatz, Brian [Sen.-D-HI-00]",Democratic,06/16/2015,114,HI
S. 1568,"Gardner, Cory [Sen.-R-CO-00]",Republican,06/11/2015,114,CO
S. 1555,"Hirono, Mazie K. [Sen.-D-HI-00]",Democratic,06/11/2015,114,HI
S. 1550,"Ernst, Joni [Sen.-R-IA-00]",Republican,06/10/2015,114,IA
S. 1523,"Whitehouse, Sheldon [Sen.-D-RI-00]",Democratic,06/08/2015,114,RI
S. 1492,"Sullivan, Dan [Sen.-R-AK-00]",Republican,06/03/2015,114,AK
S. 1482,"Grassley, Chuck [Sen.-R-IA-00]",Republican,06/02/2015,114,IA
S. 1461,"Thune, John [Sen.-R-SD-00]",Republican,05/22/2015,114,SD
S. 1362,"Carper, Thomas R. [Sen.-D-DE-00]",Democratic,05/18/2015,114,DE
S. 1359,"Fischer, Deb [Sen.-R-NE-00]",Republican,05/14/2015,114,NE
S. 1356,"Johnson, Ron [Sen.-R-WI-00]",Republican,05/14/2015,114,WI
S. 1300,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,05/12/2015,114,CA
S. 1252,"Casey, Robert P., Jr. [Sen.-D-PA-00]",Democratic,05/07/2015,114,PA
S. 1180,"Johnson, Ron [Sen.-R-WI-00]",Republican,05/04/2015,114,WI
S. 1177,"Alexander, Lamar [Sen.-R-TN-00]",Republican,04/30/2015,114,TN
S. 1172,"Carper, Thomas R. [Sen.-D-DE-00]",Democratic,04/30/2015,114,DE
S. 1170,"Feinstein, Dianne [Sen.-D-CA-00]",Democratic,04/30/2015,114,CA
S. 1124,"Alexander, Lamar [Sen.-R-TN-00]",Republican,04/28/2015,114,TN
S. 1115,"Fischer, Deb [Sen.-R-NE-00]",Republican,04/28/2015,114,NE
S. 1090,"Booker, Cory A. [Sen.-D-NJ-00]",Democratic,04/27/2015,114,NJ
S. 1004,"Kirk, Mark Steven [Sen.-R-IL-00]",Republican,04/16/2015,114,IL
S. 994,"Booker, Cory A. [Sen.-D-NJ-00]",Democratic,04/16/2015,114,NJ
S. 986,"Udall, Tom [Sen.-D-NM-00]",Democratic,04/16/2015,114,NM
S. 984,"Vitter, David [Sen.-R-LA-00]",Republican,04/16/2015,114,LA
S. 971,"Wyden, Ron [Sen.-D-OR-00]",Democratic,04/16/2015,114,OR
S. 818,"Wyden, Ron [Sen.-D-OR-00]",Democratic,03/19/2015,114,OR
S. 817,"Wyden, Ron [Sen.-D-OR-00]",Democratic,03/19/2015,114,OR
S. 808,"Thune, John [Sen.-R-SD-00]",Republican,03/19/2015,114,SD
S. 802,"Rubio, Marco [Sen.-R-FL-00]",Republican,03/19/2015,114,FL
S. 799,"McConnell, Mitch [Sen.-R-KY-00]",Republican,03/19/2015,114,KY
S. 795,"McCaskill, Claire [Sen.-D-MO-00]",Democratic,03/18/2015,114,MO
S. 764,"Wicker, Roger F. [Sen.-R-MS-00]",Republican,03/17/2015,114,MS
S. 719,"Tester, Jon [Sen.-D-MT-00]",Democratic,03/11/2015,114,MT
S. 665,"Cardin, Benjamin L. [Sen.-D-MD-00]",Democratic,03/04/2015,114,MD
S. 614,"Carper, Thomas R. [Sen.-D-DE-00]",Democratic,02/27/2015,114,DE
S. 612,"Cornyn, John [Sen.-R-TX-00]",Republican,02/27/2015,114,TX
